學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,專任教師平均每週授課時數-教授,專任教師平均每週授課時數-副教授,專任教師平均每週授課時數-助理教授,專任教師平均每週授課時數-講師,專任教師平均每週授課時數-其他教師
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,09231017,社會工作系,9,4.67,10.67,6,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10111023,生活應用與保健系,12,6,12.21,8.50,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10121024,化粧品應用與管理系(含化粧品科技碩士班),7.36,9.94,11.91,0,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10131019,餐旅管理系,6,8,10.31,13.67,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10151020,觀光事業管理系(含溫泉產業碩士班),7.60,10.11,10.34,11.47,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10152021,休閒保健管理系(含碩士班),5.53,9.12,10.83,14.70,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10152022,運動管理系,12,8,10.72,4,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10221011,職業安全衛生系(含產業安全衛生與防災碩士班),11.59,10.45,10.26,14.50,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,99999Z03,軍訓教官,0,0,0,0,8.71
107,私立,技專校院,1026,樹德科技大學,02112009,視覺傳達設計系,2.50,10.20,10.86,0,0
107,私立,技專校院,1026,樹德科技大學,02122004,流行設計系,13.40,11.20,12.12,9.60,0
107,私立,技專校院,1026,樹德科技大學,02122005,應用設計研究所,0,0,11.60,0,0
107,私立,技專校院,1026,樹德科技大學,02122006,動畫與遊戲設計系,13,11.60,9.33,11.25,0
107,私立,技專校院,1026,樹德科技大學,02123010,生活產品設計系,0,11.63,12.92,14,0
107,私立,技專校院,1026,樹德科技大學,02124011,室內設計系,0,8.57,9.84,0,0
107,私立,技專校院,1026,樹德科技大學,02124012,建築與室內設計研究所,9.90,11.10,13,0,0
107,私立,技專校院,1026,樹德科技大學,02152001,表演藝術系,0,9.05,9.46,13.60,0
107,私立,技專校院,1026,樹德科技大學,02192002,藝術管理與藝術經紀系,3,0,9.15,7.20,0
107,私立,技專校院,1026,樹德科技大學,02311003,應用外語系,0,6.50,11.83,8.33,0
107,私立,技專校院,1026,樹德科技大學,04121026,金融管理系,0,10.75,11.55,0,0
107,私立,技專校院,1026,樹德科技大學,04131016,企業管理系,11,14.33,13.13,0,0
107,私立,技專校院,1026,樹德科技大學,04131017,經營管理研究所,9,10.50,12,0,0
107,私立,技專校院,1026,樹德科技大學,04132029,流通管理系,12,10.29,13.40,14,0
107,私立,技專校院,1026,樹德科技大學,04141018,國際企業與貿易系,8,13.75,12.50,12,0
107,私立,技專校院,1026,樹德科技大學,04143027,行銷管理系,0,12.67,11.42,0,0
107,私立,技專校院,1026,樹德科技大學,06121032,資訊管理系,0,10.20,12,12,0
107,私立,技專校院,1026,樹德科技大學,06131033,資訊工程系,8.50,11.17,11.60,0,0
107,私立,技專校院,1026,樹德科技大學,07141034,電腦與通訊系,9.67,13,11.67,16,0
107,私立,技專校院,1026,樹德科技大學,09221038,兒童與家庭服務系,9.86,9.98,13.24,0,0
107,私立,技專校院,1026,樹德科技大學,10131046,餐旅與烘焙管理系,7.50,15,11.60,12,0
107,私立,技專校院,1026,樹德科技大學,10151041,休閒與觀光管理系,13,12,9.78,11,0
107,私立,技專校院,1026,樹德科技大學,10152044,休閒遊憩與運動管理系,15.25,11.57,12.42,0,0
107,私立,技專校院,1026,樹德科技大學,99999045,人類性學研究所,8,11.50,11.67,0,0
107,私立,技專校院,1026,樹德科技大學,99999Z01,通識教育學院,0,0,0,0,2
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,生活輔導組,0,0,0,0,4
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,英語教學中心,0,0,15,15,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,師資培育中心,0,9.56,9,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,通識教育中心,0,9.28,10.71,10,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,體育教學中心,5,7.50,7,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,01111001,教育研究所,8.45,9,9,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,02211005,宗教與人文研究所,3.94,11.50,0,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,02311003,英美語文學系,0,8,7,10,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,02322004,東方語文學系,9,9.70,10.50,11,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,03131008,人類發展與心理學系,0,7.50,8.74,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,03214009,傳播學系,5.89,9,9,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05111010,生命科學系,9.95,4.71,7.88,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05121012,分子生物暨人類遺傳學系,4.53,6.77,5.16,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,06133032,醫學資訊學系,5.61,6.86,8.22,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系,6.36,7.05,6.25,9.35,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121019,醫學科學研究所,2.17,6.20,7,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121023,學士後中醫學系,6.50,3.65,2.96,2,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09131028,護理學系,6.23,7.69,9.55,7.92,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141031,醫學檢驗生物技術學系,4.88,7.74,10.98,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09151027,物理治療學系,8.83,8.30,7.36,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09191024,公共衛生學系,5.15,7.08,8.22,12.89,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09221002,兒童發展與家庭教育學系,0,8,10,0,0
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09231034,社會工作學系,0,12.77,9.93,0,0
107,私立,一般大學,1028,臺北醫學大學,,通識教育中心,6.67,7.99,8.81,0,3
107,私立,一般大學,1028,臺北醫學大學,03199001,醫學人文研究所,0.12,3.56,6.59,0,0
107,私立,一般大學,1028,臺北醫學大學,04133002,醫務管理學系,7.05,5.83,0,0,0
107,私立,一般大學,1028,臺北醫學大學,04199050,管理學院生物科技高階管理碩士在職專班,6.88,2,0,0,0
107,私立,一般大學,1028,臺北醫學大學,04212003,醫療暨生物科技法律研究所,0,6.91,4.59,0,0
107,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,3.13,5.72,0,0,0
107,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,5.12,5.76,0,0,0
107,私立,一般大學,1028,臺北醫學大學,06199051,大數據科技及管理研究所,0,9.20,10.44,0,0
107,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,0.11,5.90,5.08,0,0
107,私立,一般大學,1028,臺北醫學大學,07193009,生物醫學工程學系,3.78,13.46,7.11,0,0
107,私立,一般大學,1028,臺北醫學大學,07193010,奈米醫學工程研究所,6.05,2.96,4.92,0,0
107,私立,一般大學,1028,臺北醫學大學,07193053,生醫光機電研究所,0,11.56,1.03,0,0
107,私立,一般大學,1028,臺北醫學大學,07211012,食品安全碩士學位學程,0,0,3.11,0,0
107,私立,一般大學,1028,臺北醫學大學,07211012,食品安全學系,5.85,3.66,2.21,0,0
107,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,5.55,6.24,2.36,0,0
107,私立,一般大學,1028,臺北醫學大學,09111045,牙體技術學系,7.33,3.94,3.88,0,0
107,私立,一般大學,1028,臺北醫學大學,09111046,口腔衛生學系,9.97,5.59,3.17,0,0
107,私立,一般大學,1028,臺北醫學大學,09121013,醫學系,2.18,1.52,1.39,0.55,0
107,私立,一般大學,1028,臺北醫學大學,09121014,臨床醫學研究所,1.27,1.51,1.29,0,0
107,私立,一般大學,1028,臺北醫學大學,09121017,轉譯醫學博士學位學程,1.56,3.16,3.64,0,0
107,私立,一般大學,1028,臺北醫學大學,09121018,神經再生醫學博士學位學程,0,1.85,2.17,0,0
107,私立,一般大學,1028,臺北醫學大學,09131037,學士後護理學系,3.90,9.29,7.05,0,0
107,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,6.48,7.70,6.46,0,0
107,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,2.77,3.41,1.75,0,0
107,私立,一般大學,1028,臺北醫學大學,09141042,醫學資訊研究所,3.14,7.71,6.40,0,0
107,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,5.03,4.93,2.52,1.40,0
107,私立,一般大學,1028,臺北醫學大學,09161026,生藥學研究所,2.76,3.42,0,0,0
107,私立,一般大學,1028,臺北醫學大學,09161028,癌症生物學與藥物研發博士學位學程,2.70,2.72,2.87,0,0
107,私立,一般大學,1028,臺北醫學大學,09161029,臨床藥物基因體學暨蛋白質體學碩士學位學程,1.29,0,3.16,0,0
107,私立,一般大學,1028,臺北醫學大學,09161030,中草藥臨床藥物研發博士學位學程,0,5.38,6.55,0,0
107,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,5.35,5.63,0,0,0
107,私立,一般大學,1028,臺北醫學大學,09191022,傷害防治學研究所,2.22,2.53,2.79,0,0
107,私立,一般大學,1028,臺北醫學大學,09191023,全球衛生暨發展碩士學位學程,0.72,5.79,2.84,0,0
107,私立,一般大學,1028,臺北醫學大學,09199035,呼吸治療學系,1.58,2.73,4.57,0,0
107,私立,一般大學,1028,臺北醫學大學,09199052,代謝與肥胖科學研究所,6.55,0,2.99,0,0
107,私立,一般大學,1028,臺北醫學大學,09211049,高齡健康管理學系,5.11,5.48,5.97,0,0
107,私立,一般大學,1028,臺北醫學大學,09212034,長期照護碩士學位學程,4.11,0,5.49,0,0
107,私立,一般大學,1029,中山醫學大學,,通識教育中心,8,10.33,0,12.43,0
107,私立,一般大學,1029,中山醫學大學,,學生事務處,0,0,0,0,2.50
107,私立,一般大學,1029,中山醫學大學,,體育中心,7,12,12,0,0
107,私立,一般大學,1029,中山醫學大學,02311003,應用外國語言學系,8.64,11.91,12.07,0,0
107,私立,一般大學,1029,中山醫學大學,03131004,心理學系,8.31,11.49,8.48,0,0
107,私立,一般大學,1029,中山醫學大學,04133006,醫療產業科技管理學系,9.51,11.37,2.61,0,0
107,私立,一般大學,1029,中山醫學大學,05121012,生物醫學科學學系,7.66,8.14,7.26,0,0
107,私立,一般大學,1029,中山醫學大學,05123013,生化微生物免疫研究所,8.71,9.13,4.11,0,0
107,私立,一般大學,1029,中山醫學大學,05191026,營養學系,9.23,9.98,10.68,5.72,0
107,私立,一般大學,1029,中山醫學大學,05399015,醫學應用化學系,8.08,12.11,12.19,0,0
107,私立,一般大學,1029,中山醫學大學,06131033,醫學資訊學系,8.61,10.44,6.11,3.59,0
107,私立,一般大學,1029,中山醫學大學,09111038,牙醫學系,7.93,5.54,2.49,2.20,0
107,私立,一般大學,1029,中山醫學大學,09111039,口腔科學研究所,11.10,10.58,13.83,0,0
107,私立,一般大學,1029,中山醫學大學,09121018,醫學系,3.61,3.91,2.78,0.35,0
107,私立,一般大學,1029,中山醫學大學,09121018,醫學研究所,2.83,6.88,7.93,0,0
107,私立,一般大學,1029,中山醫學大學,09131028,護理學系,9.92,8.45,12.11,7.61,0
107,私立,一般大學,1029,中山醫學大學,09141030,醫學檢驗暨生物技術學系,13.63,14.04,13.33,0,0
107,私立,一般大學,1029,中山醫學大學,09141031,醫學影像暨放射科學系,7.89,9.90,11.64,4.69,0
107,私立,一般大學,1029,中山醫學大學,09141032,視光學系,9.86,10.25,11.99,0,0
107,私立,一般大學,1029,中山醫學大學,09151022,物理治療學系,10.21,10,0,13.21,0
107,私立,一般大學,1029,中山醫學大學,09152023,職能治療學系,9.32,0,11.35,10.36,0
107,私立,一般大學,1029,中山醫學大學,09153024,語言治療與聽力學系,9.72,10.64,12.37,0,0
107,私立,一般大學,1029,中山醫學大學,09191020,公共衛生學系,9.68,11.46,0,0,0
107,私立,一般大學,1029,中山醫學大學,09231045,醫學社會暨社會工作學系,5.88,9.46,11.21,0,0
107,私立,一般大學,1029,中山醫學大學,10131046,健康餐飲暨產業管理學系,11.27,12.38,10.91,0,0
107,私立,一般大學,1029,中山醫學大學,10221021,職業安全衛生學系,10.08,9.70,12.74,0,0
107,私立,技專校院,1030,龍華科技大學,02112011,多媒體與遊戲發展科學系,6.50,10.75,6.83,16,0
107,私立,技專校院,1030,龍華科技大學,02122002,文化創意與數位媒體設計系,9.75,6,12,14,0
107,私立,技專校院,1030,龍華科技大學,02311001,應用外語系,8,8.33,11.67,10.67,0
107,私立,技專校院,1030,龍華科技大學,04121007,財務金融(學)系,8,9.80,11.50,11,0
107,私立,技專校院,1030,龍華科技大學,04131004,企業管理(學)系,2.50,7.63,9.11,0,0
107,私立,技專校院,1030,龍華科技大學,04141005,國際企業系,0,9.57,11.50,10,0
107,私立,技專校院,1030,龍華科技大學,04199008,工業管理(學)系,9,9.86,11,0,0
107,私立,技專校院,1030,龍華科技大學,06131009,資訊管理(學)系,8,9.45,9.33,0,0
107,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系,10,11.33,9.13,0,0
107,私立,技專校院,1030,龍華科技大學,07112018,化工與材料工程系,9.40,10,0,0,0
107,私立,技專校院,1030,龍華科技大學,07141013,電機工程(學)系,8.20,9.50,10.71,13,0
107,私立,技專校院,1030,龍華科技大學,07141014,電子工程(學)系,8,8.63,10.38,11.67,0
107,私立,技專校院,1030,龍華科技大學,07151016,機械工程(學)系,10.17,10,15.88,20,0
107,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系,6,9.33,14.09,13.75,0
107,私立,技專校院,1030,龍華科技大學,99999Z01,通識(教育)中心,0,0,0,0,3.25
107,私立,技專校院,1031,輔英科技大學,01121035,幼兒保育暨產業系,0,9.17,12.33,12,0
107,私立,技專校院,1031,輔英科技大學,02311001,應用外語系,0,8.80,9,16,0
107,私立,技專校院,1031,輔英科技大學,04133003,健康事業管理系,8.04,8.80,8.38,2,0
107,私立,技專校院,1031,輔英科技大學,05121006,生物科技系,7,9.45,11.53,14,0
107,私立,技專校院,1031,輔英科技大學,05191018,保健營養系,6.64,11.09,11.42,0,0
107,私立,技專校院,1031,輔英科技大學,06131034,資訊科技與管理系,0,10.20,10.40,11.60,0
107,私立,技專校院,1031,輔英科技大學,07111008,應用化學及材料科學系,0,11,10,12,0
107,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系,7.58,9.66,10.12,9.19,0
107,私立,技專校院,1031,輔英科技大學,09131019,護理系,10.67,10.75,10.62,12.98,0
107,私立,技專校院,1031,輔英科技大學,09131033,助產與婦嬰健康照護系,0,0,7.67,12.72,0
107,私立,技專校院,1031,輔英科技大學,09141024,醫學檢驗生物技術系,6.74,10.32,12.28,14,0
107,私立,技專校院,1031,輔英科技大學,09151016,物理治療系,0,10.07,11.19,12.71,0
107,私立,技專校院,1031,輔英科技大學,09211027,高齡及長期照護事業系,0,0,8.42,15,0
107,私立,技專校院,1031,輔英科技大學,10121032,健康美容系,0,15,13.19,11.33,0
107,私立,技專校院,1031,輔英科技大學,10199029,休閒與遊憩事業管理系,4,11,12.20,12.33,0
107,私立,技專校院,1031,輔英科技大學,10221015,職業安全衛生系,9.16,7.10,10.60,0,0
107,私立,技專校院,1031,輔英科技大學,99999Z03,軍訓教官,0,0,0,0,1.86
107,私立,技專校院,1032,明新學校財團法人明新科技大學,02311001,應用外語系,8.70,11.17,14.08,14.25,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,04121007,財務金融(學)系,1,10.02,10.80,12.62,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,04131002,企業管理(學)系,9.98,10.56,11.89,12.12,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,04131003,管理研究所,4.75,0,8.25,0,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,04143008,行銷與流通管理系,8,11.43,14,14.04,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,06131009,資訊管理(學)系,1,12.61,13.99,14.04,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,07111022,化學工程與材料科技系,9.13,10.58,6.80,12.24,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,07141011,電機工程(學)系,10.75,11.30,13.10,13,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,07141012,電子工程(學)系,9.38,12.84,12.07,14.70,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,07141013,資訊工程學系,9.15,11.34,12.56,15.60,0
107,私立,技專校院,1032,明新學校財團法人明新科技大學,07141015,光電系統工程系,10.55,9.70,10.53,14.38,0
