,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,總計,男,女
,105,公立,一般大學,39,國立臺中教育大學,140211,數學教育學系,學士班(日間),1,1,0
,105,公立,一般大學,39,國立臺中教育大學,140401,幼兒教育學系碩士班,碩士班(日間),1,0,1
,105,公立,一般大學,39,國立臺中教育大學,210101,美術學系,學士班(日間),1,0,1
,105,公立,一般大學,39,國立臺中教育大學,210401,音樂學系,碩士班(日間),2,0,2
,105,公立,一般大學,39,國立臺中教育大學,340307,國際企業學系,學士班(日間),3,1,2
,105,公立,一般大學,39,國立臺中教育大學,520114,資訊工程學系,學士班(日間),1,1,0
,105,公立,一般大學,44,國立體育大學,140315,體育研究所,博士班,5,4,1
,105,公立,一般大學,44,國立體育大學,810312,競技與教練科學研究所,博士班,1,0,1
,105,公立,一般大學,44,國立體育大學,810401,運動科學研究所,博士班,1,0,1
,105,公立,一般大學,44,國立體育大學,810501,運動保健學系,學士班(日間),1,0,1
,105,公立,一般大學,44,國立體育大學,810501,運動保健學系,碩士班(日間),2,1,1
,105,公立,一般大學,44,國立體育大學,810511,休閒產業經營學系,學士班(日間),5,4,1
,105,公立,一般大學,44,國立體育大學,810516,體育推廣學系,碩士班(日間),2,0,2
,105,公立,一般大學,44,國立體育大學,810517,適應體育學系,學士班(日間),1,0,1
,105,公立,一般大學,48,國立金門大學,220204,華語文學系,學士班(日間),1,1,0
,105,公立,一般大學,48,國立金門大學,220312,應用英語學系,學士班(日間),4,2,2
,105,公立,一般大學,48,國立金門大學,310901,國際暨大陸事務學系,學士班(日間),9,7,2
,105,公立,一般大學,48,國立金門大學,340301,企業管理學系,學士班(日間),17,11,6
,105,公立,一般大學,48,國立金門大學,380214,海洋與邊境管理學系,學士班(日間),3,2,1
,105,公立,一般大學,48,國立金門大學,520103,電子工程學系,學士班(日間),3,3,0
,105,公立,一般大學,48,國立金門大學,520114,資訊工程學系,學士班(日間),5,5,0
,105,公立,一般大學,48,國立金門大學,520325,土木與工程管理學系,學士班(日間),11,8,3
,105,公立,一般大學,48,國立金門大學,520325,土木與工程管理學系,碩士班(日間),1,1,0
,105,公立,一般大學,48,國立金門大學,580101,建築學系,學士班(日間),40,26,14
,105,公立,一般大學,48,國立金門大學,580101,建築學系,碩士班(日間),2,2,0
,105,公立,一般大學,48,國立金門大學,580309,都市計畫與景觀學系,學士班(日間),20,13,7
,105,公立,一般大學,48,國立金門大學,620601,食品科學系,學士班(日間),5,1,4
,105,公立,一般大學,48,國立金門大學,720601,護理學系,學士班(日間),1,1,0
,105,公立,一般大學,48,國立金門大學,720607,長期照護學系,學士班(日間),1,0,1
,105,公立,一般大學,48,國立金門大學,760301,社會工作學系,學士班(日間),2,0,2
,105,公立,一般大學,48,國立金門大學,810201,觀光管理學系,學士班(日間),8,2,6
,105,公立,一般大學,48,國立金門大學,810502,運動與休閒學系,學士班(日間),2,0,2
,105,公立,一般大學,49,國立臺灣體育運動大學,140315,體育學系,學士班(日間),1,1,0
,105,公立,一般大學,49,國立臺灣體育運動大學,210511,舞蹈學系,碩士班(日間),1,0,1
,105,公立,一般大學,49,國立臺灣體育運動大學,810503,休閒運動學系,學士班(日間),3,2,1
,105,公立,一般大學,52,國立屏東大學,140601,特殊教育學系,碩士班(日間),1,0,1
,105,公立,一般大學,52,國立屏東大學,140702,教育行政研究所,博士班,2,1,1
,105,公立,一般大學,52,國立屏東大學,210604,視覺藝術學系,學士班(日間),2,2,0
,105,公立,一般大學,52,國立屏東大學,220312,應用英語學系,學士班(日間),1,1,0
,105,公立,一般大學,52,國立屏東大學,229910,文化創意產業學系,學士班(日間),1,1,0
,105,公立,一般大學,52,國立屏東大學,340501,財務金融學系,學士班(日間),1,1,0
,105,公立,一般大學,52,國立屏東大學,340802,行銷與流通管理學系,學士班(日間),1,0,1
,105,公立,一般大學,52,國立屏東大學,349916,不動產經營學系,學士班(日間),1,1,0
,105,公立,一般大學,52,國立屏東大學,460102,應用數學系,學士班(日間),1,1,0
,105,公立,一般大學,52,國立屏東大學,480109,資訊管理學系,學士班(日間),1,0,1
,105,公立,一般大學,52,國立屏東大學,520114,資訊工程學系,學士班(日間),2,2,0
,105,公立,一般大學,3002,臺北市立大學,140101,教育學系,博士班,2,0,2
,105,公立,一般大學,3002,臺北市立大學,140212,英語教學系,學士班(日間),1,1,0
,105,公立,一般大學,3002,臺北市立大學,140814,學習與媒材設計學系,學士班(日間),2,0,2
,105,公立,一般大學,3002,臺北市立大學,210401,音樂學系,碩士班(日間),1,0,1
,105,公立,一般大學,3002,臺北市立大學,210604,視覺藝術學系,學士班(日間),3,2,1
,105,公立,一般大學,3002,臺北市立大學,310809,社會暨公共事務學系,學士班(日間),1,1,0
,105,公立,一般大學,3002,臺北市立大學,520116,資訊科學系,學士班(日間),1,1,0
,105,公立,一般大學,3002,臺北市立大學,810305,球類運動學系,學士班(日間),1,1,0
,105,公立,一般大學,3002,臺北市立大學,810401,運動科學研究所,博士班,3,3,0
,105,公立,技專校院,22,國立臺灣科技大學,140812,數位學習與教育研究所,博士班,1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,220303,應用外語系,學士班(日間),2,0,2
,105,公立,技專校院,22,國立臺灣科技大學,220303,應用外語系,碩士班(日間),2,0,2
,105,公立,技專校院,22,國立臺灣科技大學,230301,工商業設計系工業設計組,學士班(日間),2,2,0
,105,公立,技專校院,22,國立臺灣科技大學,230301,工商業設計系,碩士班(日間),10,3,7
,105,公立,技專校院,22,國立臺灣科技大學,230301,工商業設計系,博士班,5,1,4
,105,公立,技專校院,22,國立臺灣科技大學,340301,企業管理系,學士班(日間),26,9,17
,105,公立,技專校院,22,國立臺灣科技大學,340301,企業管理系,碩士班(日間),7,3,4
,105,公立,技專校院,22,國立臺灣科技大學,340501,財務金融研究所,碩士班(日間),8,5,3
,105,公立,技專校院,22,國立臺灣科技大學,349906,工業管理系,學士班(日間),3,2,1
,105,公立,技專校院,22,國立臺灣科技大學,349906,工業管理系,碩士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,480109,資訊管理系,學士班(日間),9,4,5
,105,公立,技專校院,22,國立臺灣科技大學,480109,資訊管理系,碩士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,480109,資訊管理系,博士班,1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520101,電機工程系,學士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520101,電機工程系,碩士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520103,電子工程系,學士班(日間),8,5,3
,105,公立,技專校院,22,國立臺灣科技大學,520103,電子工程系,碩士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520106,光電工程研究所,博士班,2,1,1
,105,公立,技專校院,22,國立臺灣科技大學,520114,資訊工程系,學士班(日間),5,5,0
,105,公立,技專校院,22,國立臺灣科技大學,520114,資訊工程系,碩士班(日間),5,5,0
,105,公立,技專校院,22,國立臺灣科技大學,520201,機械工程系,學士班(日間),3,2,1
,105,公立,技專校院,22,國立臺灣科技大學,520201,機械工程系,碩士班(日間),2,2,0
,105,公立,技專校院,22,國立臺灣科技大學,520222,自動化及控制研究所,碩士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520311,營建工程系,學士班(日間),3,3,0
,105,公立,技專校院,22,國立臺灣科技大學,520311,營建工程系,碩士班(日間),3,1,2
,105,公立,技專校院,22,國立臺灣科技大學,520311,營建工程系,博士班,1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520401,化學工程系,學士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520401,化學工程系,博士班,1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520502,材料科學與工程系,碩士班(日間),1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,520502,材料科學與工程系,博士班,1,1,0
,105,公立,技專校院,22,國立臺灣科技大學,580101,建築系,學士班(日間),2,0,2
,105,公立,技專校院,22,國立臺灣科技大學,580101,建築系,碩士班(日間),4,2,2
,105,公立,技專校院,22,國立臺灣科技大學,580101,建築系,博士班,6,3,3
,105,公立,技專校院,23,國立雲林科技大學,220303,應用外語系,學士班(日間),6,1,5
,105,公立,技專校院,23,國立雲林科技大學,230106,設計學研究所,碩士班(日間),4,2,2
,105,公立,技專校院,23,國立雲林科技大學,230106,設計學研究所,博士班,13,5,8
,105,公立,技專校院,23,國立雲林科技大學,230108,創意生活設計系,碩士班(日間),4,2,2
,105,公立,技專校院,23,國立雲林科技大學,230201,視覺傳達設計系,學士班(日間),3,0,3
,105,公立,技專校院,23,國立雲林科技大學,230201,視覺傳達設計系,碩士班(日間),2,0,2
,105,公立,技專校院,23,國立雲林科技大學,230303,工業設計系,碩士班(日間),2,2,0
,105,公立,技專校院,23,國立雲林科技大學,230404,建築與室內設計系建築組,學士班(日間),5,0,5
,105,公立,技專校院,23,國立雲林科技大學,230404,建築與室內設計系,碩士班(日間),3,1,2
,105,公立,技專校院,23,國立雲林科技大學,340201,會計系,學士班(日間),9,2,7
,105,公立,技專校院,23,國立雲林科技大學,340301,企業管理系,學士班(日間),26,13,13
,105,公立,技專校院,23,國立雲林科技大學,340301,企業管理系,博士班,1,1,0
,105,公立,技專校院,23,國立雲林科技大學,340501,財務金融系,學士班(日間),2,2,0
,105,公立,技專校院,23,國立雲林科技大學,340501,財務金融系,博士班,1,1,0
,105,公立,技專校院,23,國立雲林科技大學,480109,資訊管理系,學士班(日間),5,5,0
,105,公立,技專校院,23,國立雲林科技大學,520311,營建工程系,學士班(日間),4,3,1
,105,公立,技專校院,23,國立雲林科技大學,520905,環境與安全衛生工程系,學士班(日間),1,1,0
,105,公立,技專校院,24,國立屏東科技大學,340301,企業管理系,學士班(日間),3,2,1
,105,公立,技專校院,24,國立屏東科技大學,340501,財務金融研究所,碩士班(日間),1,0,1
,105,公立,技專校院,24,國立屏東科技大學,620404,植物醫學系,學士班(日間),2,0,2
,105,公立,技專校院,24,國立屏東科技大學,620601,食品科學系,學士班(日間),2,1,1
,105,公立,技專校院,24,國立屏東科技大學,621001,森林系,學士班(日間),1,0,1
,105,公立,技專校院,25,國立臺北科技大學,140113,技術及職業教育研究所,博士班,1,1,0
,105,公立,技專校院,25,國立臺北科技大學,220311,應用英文系,學士班(日間),4,1,3
,105,公立,技專校院,25,國立臺北科技大學,230106,設計學院設計博士班,博士班,1,0,1
,105,公立,技專校院,25,國立臺北科技大學,230213,互動設計系媒體設計組,學士班(日間),4,1,3
,105,公立,技專校院,25,國立臺北科技大學,230213,互動設計系,碩士班(日間),3,0,3
,105,公立,技專校院,25,國立臺北科技大學,230303,工業設計系產品設計組,學士班(日間),5,1,4
,105,公立,技專校院,25,國立臺北科技大學,230303,工業設計系創新設計碩士班,碩士班(日間),3,2,1
,105,公立,技專校院,25,國立臺北科技大學,340303,經營管理系,學士班(日間),4,1,3
,105,公立,技專校院,25,國立臺北科技大學,340306,管理學院管理博士班,博士班,3,2,1
,105,公立,技專校院,25,國立臺北科技大學,340511,資訊與財金管理系,學士班(日間),6,1,5
,105,公立,技專校院,25,國立臺北科技大學,340511,資訊與財金管理系,碩士班(日間),3,2,1
,105,公立,技專校院,25,國立臺北科技大學,520101,電機工程系,學士班(日間),7,5,2
,105,公立,技專校院,25,國立臺北科技大學,520101,電機工程系,碩士班(日間),1,1,0
,105,公立,技專校院,25,國立臺北科技大學,520101,電機工程系,博士班,1,1,0
,105,公立,技專校院,25,國立臺北科技大學,520103,電子工程系,學士班(日間),6,6,0
,105,公立,技專校院,25,國立臺北科技大學,520103,電子工程系,碩士班(日間),1,1,0
,105,公立,技專校院,25,國立臺北科技大學,520114,資訊工程系,學士班(日間),2,1,1
,105,公立,技專校院,25,國立臺北科技大學,520114,資訊工程系,碩士班(日間),3,3,0
,105,公立,技專校院,25,國立臺北科技大學,520201,機械工程系電機與控制組,學士班(日間),3,2,1
,105,公立,技專校院,25,國立臺北科技大學,520201,機械工程系精密設計組,學士班(日間),3,3,0
,105,公立,技專校院,25,國立臺北科技大學,520201,機械工程系精密機電組,學士班(日間),1,0,1
,105,公立,技專校院,25,國立臺北科技大學,520217,製造科技研究所,碩士班(日間),1,1,0
,105,公立,技專校院,25,國立臺北科技大學,520301,土木工程系,學士班(日間),9,5,4
,105,公立,技專校院,25,國立臺北科技大學,520402,化學工程與生物科技系,學士班(日間),2,1,1
,105,公立,技專校院,25,國立臺北科技大學,520906,環境工程與管理研究所,碩士班(日間),3,2,1
,105,公立,技專校院,26,國立高雄第一科技大學,220312,應用英語系,學士班(日間),1,0,1
,105,公立,技專校院,26,國立高雄第一科技大學,220312,應用英語系應用語言學與英語教學碩士班,碩士班(日間),1,0,1
,105,公立,技專校院,26,國立高雄第一科技大學,220321,應用日語系,學士班(日間),3,0,3
