學年度,設立別,學校類別,學校統計處代碼,學校名稱,編制內外,年齡組別,總計,專任教師數-一般教師-教授,專任教師數-一般教師-副教授,專任教師數-一般教師-助理教授,專任教師數-一般教師-講師,專任教師數-專案教學人員-教授,專任教師數-專案教學人員-副教授,專任教師數-專案教學人員-助理教授,專任教師數-專案教學人員-講師,專任教師數-專業技術人員及教師-教授,專任教師數-專業技術人員及教師-副教授,專任教師數-專業技術人員及教師-助理教授,專任教師數-專業技術人員及教師-講師,專任教師數-其他教師
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制內,65歲以上,16,10,6,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制外,30歲至未滿35歲,5,0,0,0,0,0,0,5,0,0,0,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制外,35歲至未滿40歲,7,0,0,0,0,0,0,7,0,0,0,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制外,40歲至未滿45歲,17,0,0,0,0,0,0,17,0,0,0,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制外,45歲至未滿50歲,4,0,0,0,0,1,0,3,0,0,0,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制外,50歲至未滿55歲,3,0,0,0,0,0,0,3,0,0,0,0,0,0
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,編制外,65歲以上,23,0,0,0,0,14,8,0,1,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制內,30歲至未滿35歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制內,35歲至未滿40歲,17,2,8,7,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制內,40歲至未滿45歲,77,13,29,26,3,0,0,0,0,0,1,2,0,3
110,私立,一般大學,1006,中國文化大學,編制內,45歲至未滿50歲,110,23,48,25,3,0,0,0,0,0,2,2,0,7
110,私立,一般大學,1006,中國文化大學,編制內,50歲至未滿55歲,115,26,57,22,3,0,0,0,0,0,4,1,0,2
110,私立,一般大學,1006,中國文化大學,編制內,55歲至未滿60歲,137,47,64,16,3,0,0,0,0,3,2,2,0,0
110,私立,一般大學,1006,中國文化大學,編制內,60歲至未滿65歲,118,51,52,8,3,0,0,0,0,0,4,0,0,0
110,私立,一般大學,1006,中國文化大學,編制內,65歲以上,41,36,4,0,0,0,0,0,0,1,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制外,30歲至未滿35歲,4,0,0,0,0,0,0,4,0,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制外,35歲至未滿40歲,15,0,0,0,0,0,0,14,1,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制外,40歲至未滿45歲,27,0,0,0,0,0,1,24,1,0,0,1,0,0
110,私立,一般大學,1006,中國文化大學,編制外,45歲至未滿50歲,15,0,0,0,0,1,1,13,0,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制外,50歲至未滿55歲,6,0,0,0,0,0,0,5,0,1,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制外,55歲至未滿60歲,6,0,0,0,0,0,1,5,0,0,0,0,0,0
110,私立,一般大學,1006,中國文化大學,編制外,60歲至未滿65歲,4,0,0,0,0,2,0,1,0,0,0,1,0,0
110,私立,一般大學,1007,逢甲大學,編制內,30歲至未滿35歲,14,0,0,14,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制內,35歲至未滿40歲,53,1,12,40,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制內,40歲至未滿45歲,121,14,51,48,0,0,0,0,0,1,0,1,0,6
110,私立,一般大學,1007,逢甲大學,編制內,45歲至未滿50歲,104,20,43,30,2,0,0,0,0,0,1,1,0,7
110,私立,一般大學,1007,逢甲大學,編制內,50歲至未滿55歲,89,30,35,19,1,0,0,0,0,0,0,1,0,3
110,私立,一般大學,1007,逢甲大學,編制內,55歲至未滿60歲,106,58,36,6,4,0,0,0,0,1,1,0,0,0
110,私立,一般大學,1007,逢甲大學,編制內,60歲至未滿65歲,107,52,43,5,4,0,0,0,0,0,0,3,0,0
110,私立,一般大學,1007,逢甲大學,編制內,65歲以上,25,22,3,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,25歲至未滿30歲,2,0,0,0,0,0,0,0,2,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,30歲至未滿35歲,2,0,0,0,0,0,0,1,1,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,35歲至未滿40歲,5,0,0,0,0,0,0,5,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,40歲至未滿45歲,8,0,0,0,0,0,0,8,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,45歲至未滿50歲,7,0,0,0,0,0,0,6,1,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,50歲至未滿55歲,6,0,0,0,0,0,0,6,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,55歲至未滿60歲,2,0,0,0,0,0,1,1,0,0,0,0,0,0
110,私立,一般大學,1007,逢甲大學,編制外,65歲以上,6,0,0,0,0,6,0,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制內,30歲至未滿35歲,2,0,0,2,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制內,35歲至未滿40歲,14,0,2,11,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制內,40歲至未滿45歲,40,3,11,25,0,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1008,靜宜大學,編制內,45歲至未滿50歲,53,11,21,15,3,0,0,0,0,0,0,0,0,3
110,私立,一般大學,1008,靜宜大學,編制內,50歲至未滿55歲,61,13,27,20,0,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1008,靜宜大學,編制內,55歲至未滿60歲,85,30,44,7,4,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制內,60歲至未滿65歲,57,29,21,4,3,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制內,65歲以上,4,2,1,0,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制外,30歲至未滿35歲,4,0,0,0,0,0,0,2,2,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制外,35歲至未滿40歲,13,0,0,0,0,0,0,11,2,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制外,40歲至未滿45歲,16,0,0,0,0,0,1,11,3,0,0,0,1,0
110,私立,一般大學,1008,靜宜大學,編制外,45歲至未滿50歲,9,0,0,0,0,0,0,7,2,0,0,0,0,0
110,私立,一般大學,1008,靜宜大學,編制外,50歲至未滿55歲,10,0,0,0,0,0,0,6,3,0,1,0,0,0
110,私立,一般大學,1008,靜宜大學,編制外,55歲至未滿60歲,2,0,0,0,0,0,0,1,0,0,1,0,0,0
110,私立,一般大學,1008,靜宜大學,編制外,60歲至未滿65歲,4,0,0,0,0,0,0,1,2,0,1,0,0,0
110,私立,一般大學,1009,長庚大學,編制內,30歲至未滿35歲,3,0,0,2,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,編制內,35歲至未滿40歲,26,0,2,20,4,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,編制內,40歲至未滿45歲,71,8,23,34,5,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1009,長庚大學,編制內,45歲至未滿50歲,129,27,44,49,5,0,0,0,0,0,0,1,0,3
110,私立,一般大學,1009,長庚大學,編制內,50歲至未滿55歲,140,55,39,41,4,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1009,長庚大學,編制內,55歲至未滿60歲,125,61,38,23,3,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,編制內,60歲至未滿65歲,88,57,22,8,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1009,長庚大學,編制內,65歲以上,10,10,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制內,30歲至未滿35歲,6,0,1,5,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制內,35歲至未滿40歲,22,0,7,15,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制內,40歲至未滿45歲,42,7,16,19,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制內,45歲至未滿50歲,62,17,21,21,0,0,0,0,0,0,0,0,0,3
110,私立,一般大學,1010,元智大學,編制內,50歲至未滿55歲,41,12,8,19,1,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1010,元智大學,編制內,55歲至未滿60歲,54,27,22,4,0,0,0,0,0,0,1,0,0,0
110,私立,一般大學,1010,元智大學,編制內,60歲至未滿65歲,54,25,24,1,3,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1010,元智大學,編制內,65歲以上,6,5,1,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制外,35歲至未滿40歲,2,0,0,0,0,0,0,1,1,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制外,40歲至未滿45歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制外,45歲至未滿50歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1010,元智大學,編制外,50歲至未滿55歲,3,0,0,0,0,0,0,1,2,0,0,0,0,0
110,私立,一般大學,1010,元智大學,編制外,65歲以上,2,0,0,0,0,1,0,1,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,35歲至未滿40歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,40歲至未滿45歲,10,0,7,2,0,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,45歲至未滿50歲,25,2,10,5,4,0,0,0,0,0,0,2,0,2
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,50歲至未滿55歲,38,8,13,10,4,0,0,0,0,0,1,1,0,1
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,55歲至未滿60歲,77,25,26,17,7,0,0,0,0,1,0,1,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,60歲至未滿65歲,40,17,17,5,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制內,65歲以上,3,3,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,30歲至未滿35歲,2,0,0,0,0,0,0,1,1,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,35歲至未滿40歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,40歲至未滿45歲,3,0,0,0,0,0,0,3,0,0,0,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,45歲至未滿50歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,55歲至未滿60歲,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,60歲至未滿65歲,3,0,0,0,0,0,0,2,0,0,0,1,0,0
110,私立,一般大學,1011,中華大學學校財團法人中華大學,編制外,65歲以上,2,0,0,0,0,2,0,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制內,30歲至未滿35歲,2,0,0,2,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制內,35歲至未滿40歲,5,0,0,3,0,0,0,0,0,0,0,2,0,0
110,私立,一般大學,1012,大葉大學,編制內,40歲至未滿45歲,19,3,3,11,0,0,0,0,0,0,1,0,0,1
110,私立,一般大學,1012,大葉大學,編制內,45歲至未滿50歲,26,3,11,9,0,0,0,0,0,0,1,0,0,2
110,私立,一般大學,1012,大葉大學,編制內,50歲至未滿55歲,55,10,16,26,0,0,0,0,0,0,2,0,0,1
110,私立,一般大學,1012,大葉大學,編制內,55歲至未滿60歲,64,17,30,17,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制內,60歲至未滿65歲,40,11,23,5,0,0,0,0,0,1,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制內,65歲以上,5,2,2,0,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制外,30歲至未滿35歲,11,0,0,0,0,0,0,2,8,0,0,1,0,0
110,私立,一般大學,1012,大葉大學,編制外,35歲至未滿40歲,17,0,0,0,0,0,0,5,12,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制外,40歲至未滿45歲,15,0,0,0,0,0,0,2,7,0,0,6,0,0
110,私立,一般大學,1012,大葉大學,編制外,45歲至未滿50歲,8,0,0,0,0,0,0,2,4,0,0,2,0,0
110,私立,一般大學,1012,大葉大學,編制外,50歲至未滿55歲,12,0,0,0,0,0,1,4,2,0,0,5,0,0
110,私立,一般大學,1012,大葉大學,編制外,55歲至未滿60歲,3,0,0,0,0,1,0,2,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制外,60歲至未滿65歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,一般大學,1012,大葉大學,編制外,65歲以上,1,0,0,0,0,1,0,0,0,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制內,40歲至未滿45歲,3,0,0,3,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制內,45歲至未滿50歲,8,1,2,2,1,0,0,0,0,0,0,1,0,1
110,私立,一般大學,1013,華梵大學,編制內,50歲至未滿55歲,17,4,5,7,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制內,55歲至未滿60歲,18,7,6,5,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制內,60歲至未滿65歲,15,3,6,4,1,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1013,華梵大學,編制外,35歲至未滿40歲,2,0,0,0,0,0,0,0,2,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制外,40歲至未滿45歲,2,0,0,0,0,0,0,1,1,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制外,50歲至未滿55歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制外,60歲至未滿65歲,2,0,0,0,0,1,1,0,0,0,0,0,0,0
110,私立,一般大學,1013,華梵大學,編制外,65歲以上,2,0,0,0,0,2,0,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制內,30歲至未滿35歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制內,35歲至未滿40歲,15,0,2,11,2,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制內,40歲至未滿45歲,42,5,6,26,4,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1014,義守大學,編制內,45歲至未滿50歲,91,17,22,41,5,0,0,0,0,0,1,1,0,4
110,私立,一般大學,1014,義守大學,編制內,50歲至未滿55歲,118,39,41,31,7,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制內,55歲至未滿60歲,118,44,50,23,0,0,0,0,0,0,1,0,0,0
110,私立,一般大學,1014,義守大學,編制內,60歲至未滿65歲,84,27,36,12,7,0,0,0,0,1,0,1,0,0
110,私立,一般大學,1014,義守大學,編制內,65歲以上,6,3,2,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,30歲至未滿35歲,3,0,0,0,0,0,0,2,1,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,35歲至未滿40歲,11,0,0,0,0,0,1,6,4,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,40歲至未滿45歲,13,0,0,0,0,0,0,6,7,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,45歲至未滿50歲,8,0,0,0,0,0,0,5,3,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,50歲至未滿55歲,11,0,0,0,0,1,3,5,2,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,55歲至未滿60歲,1,0,0,0,0,0,1,0,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,一般大學,1014,義守大學,編制外,65歲以上,9,0,0,0,0,8,1,0,0,0,0,0,0,0
110,私立,一般大學,1015,世新大學,編制內,30歲至未滿35歲,5,0,0,0,5,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1015,世新大學,編制內,35歲至未滿40歲,15,0,2,8,3,0,0,0,0,0,0,2,0,0
110,私立,一般大學,1015,世新大學,編制內,40歲至未滿45歲,40,2,10,25,1,0,0,0,0,0,0,1,0,1
110,私立,一般大學,1015,世新大學,編制內,45歲至未滿50歲,48,5,19,19,2,0,0,0,0,0,0,1,0,2
110,私立,一般大學,1015,世新大學,編制內,50歲至未滿55歲,74,23,24,14,5,0,0,0,0,0,3,2,1,2
110,私立,一般大學,1015,世新大學,編制內,55歲至未滿60歲,69,25,25,11,5,0,0,0,0,0,1,2,0,0
110,私立,一般大學,1015,世新大學,編制內,60歲至未滿65歲,51,19,25,1,6,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1015,世新大學,編制內,65歲以上,4,4,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1015,世新大學,編制外,30歲至未滿35歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,一般大學,1015,世新大學,編制外,35歲至未滿40歲,1,0,0,0,0,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1015,世新大學,編制外,40歲至未滿45歲,2,0,0,0,0,0,0,0,0,0,0,1,1,0
110,私立,一般大學,1015,世新大學,編制外,45歲至未滿50歲,4,0,0,0,0,0,0,1,0,0,0,3,0,0
110,私立,一般大學,1015,世新大學,編制外,50歲至未滿55歲,2,0,0,0,0,0,1,1,0,0,0,0,0,0
110,私立,一般大學,1015,世新大學,編制外,55歲至未滿60歲,4,0,0,0,0,1,1,1,0,0,0,1,0,0
110,私立,一般大學,1015,世新大學,編制外,60歲至未滿65歲,5,0,0,0,0,4,0,0,0,0,0,1,0,0
110,私立,一般大學,1015,世新大學,編制外,65歲以上,14,0,0,0,0,11,3,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制內,30歲至未滿35歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制內,35歲至未滿40歲,11,0,1,10,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制內,40歲至未滿45歲,43,6,20,16,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制內,45歲至未滿50歲,82,13,44,22,1,0,0,0,0,0,0,0,0,2
110,私立,一般大學,1016,銘傳大學,編制內,50歲至未滿55歲,106,18,51,30,4,0,0,0,0,0,0,2,0,1
110,私立,一般大學,1016,銘傳大學,編制內,55歲至未滿60歲,137,39,65,29,4,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制內,60歲至未滿65歲,77,17,35,16,9,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制內,65歲以上,14,8,5,0,1,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,30歲至未滿35歲,6,0,0,0,0,0,0,4,2,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,35歲至未滿40歲,18,0,0,0,0,0,0,17,1,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,40歲至未滿45歲,23,0,0,0,0,0,1,21,1,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,45歲至未滿50歲,9,0,0,0,0,0,0,9,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,50歲至未滿55歲,11,0,0,0,0,0,0,8,3,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,55歲至未滿60歲,3,0,0,0,0,0,0,3,0,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,一般大學,1016,銘傳大學,編制外,65歲以上,14,0,0,0,0,14,0,0,0,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,編制內,35歲至未滿40歲,3,0,0,1,0,0,0,0,0,0,1,1,0,0
110,私立,一般大學,1017,實踐大學,編制內,40歲至未滿45歲,12,0,5,6,0,0,0,0,0,0,1,0,0,0
110,私立,一般大學,1017,實踐大學,編制內,45歲至未滿50歲,45,3,15,21,0,0,0,0,0,0,0,0,0,6
110,私立,一般大學,1017,實踐大學,編制內,50歲至未滿55歲,66,11,30,20,0,0,0,0,0,0,3,2,0,0
110,私立,一般大學,1017,實踐大學,編制內,55歲至未滿60歲,76,12,35,24,4,0,0,0,0,0,0,1,0,0
110,私立,一般大學,1017,實踐大學,編制內,60歲至未滿65歲,44,13,17,9,2,0,0,0,0,0,2,1,0,0
110,私立,一般大學,1017,實踐大學,編制內,65歲以上,4,1,2,0,0,0,0,0,0,1,0,0,0,0
110,私立,一般大學,1017,實踐大學,編制外,25歲至未滿30歲,1,0,0,0,0,0,0,0,1,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,編制外,30歲至未滿35歲,7,0,0,0,0,0,0,2,4,0,0,1,0,0
110,私立,一般大學,1017,實踐大學,編制外,35歲至未滿40歲,13,0,0,0,0,0,0,7,2,0,0,3,1,0
110,私立,一般大學,1017,實踐大學,編制外,40歲至未滿45歲,17,0,0,0,0,0,0,13,3,0,0,1,0,0
110,私立,一般大學,1017,實踐大學,編制外,45歲至未滿50歲,16,0,0,0,0,0,1,7,4,0,1,3,0,0
110,私立,一般大學,1017,實踐大學,編制外,50歲至未滿55歲,8,0,0,0,0,0,2,6,0,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,編制外,55歲至未滿60歲,5,0,0,0,0,0,0,4,1,0,0,0,0,0
110,私立,一般大學,1017,實踐大學,編制外,60歲至未滿65歲,5,0,0,0,0,0,3,1,0,0,1,0,0,0
110,私立,一般大學,1017,實踐大學,編制外,65歲以上,2,0,0,0,0,2,0,0,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制內,30歲至未滿35歲,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制內,35歲至未滿40歲,8,0,1,6,1,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制內,40歲至未滿45歲,27,3,9,12,1,0,0,0,0,0,0,1,0,1
110,私立,技專校院,1018,朝陽科技大學,編制內,45歲至未滿50歲,58,6,22,21,1,0,0,0,0,0,0,2,0,6
110,私立,技專校院,1018,朝陽科技大學,編制內,50歲至未滿55歲,103,17,40,37,4,0,0,0,0,0,2,2,0,1
110,私立,技專校院,1018,朝陽科技大學,編制內,55歲至未滿60歲,94,26,40,26,1,0,0,0,0,0,0,1,0,0
110,私立,技專校院,1018,朝陽科技大學,編制內,60歲至未滿65歲,47,14,22,8,3,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制內,65歲以上,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,30歲至未滿35歲,4,0,0,0,0,0,0,4,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,35歲至未滿40歲,13,0,0,0,0,0,0,4,6,0,0,3,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,40歲至未滿45歲,7,0,0,0,0,0,0,5,1,0,0,1,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,45歲至未滿50歲,13,0,0,0,0,0,1,7,4,0,0,1,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,50歲至未滿55歲,5,0,0,0,0,0,0,3,2,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,55歲至未滿60歲,4,0,0,0,0,0,1,0,2,0,0,1,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,60歲至未滿65歲,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110,私立,技專校院,1018,朝陽科技大學,編制外,65歲以上,4,0,0,0,0,0,0,0,1,2,1,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制內,30歲至未滿35歲,5,0,0,5,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制內,35歲至未滿40歲,19,1,4,14,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制內,40歲至未滿45歲,71,10,35,26,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制內,45歲至未滿50歲,108,30,42,34,1,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1019,高雄醫學大學,編制內,50歲至未滿55歲,128,53,44,26,4,0,0,0,0,0,0,0,0,1
110,私立,一般大學,1019,高雄醫學大學,編制內,55歲至未滿60歲,93,41,25,22,5,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制內,60歲至未滿65歲,69,43,14,8,4,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制內,65歲以上,22,22,0,0,0,0,0,0,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制外,35歲至未滿40歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制外,40歲至未滿45歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
110,私立,一般大學,1019,高雄醫學大學,編制外,45歲至未滿50歲,2,0,0,0,0,0,0,2,0,0,0,0,0,0
