學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),學費收費基準,雜費收費基準,備註
109,公立,技專校院,0050,國立臺中科技大學,09211038,老人服務事業管理系,學士班(日間),17960,7700,
109,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,學士班(日間),17960,7700,
109,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,學士班(日間),17960,7700,
109,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(日間),14980,10800,
109,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(日間),14980,10800,
109,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),14980,10800,
109,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),14980,10800,
109,公立,技專校院,0051,國立臺北商業大學,02122026,創意科技與產品設計系,學士班(日間),14980,10800,
109,公立,技專校院,0051,國立臺北商業大學,02122026,創意科技與產品設計系,學士班(日間),14980,10800,
109,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,7090 - 7090,5710 - 5710,四、五年級學費9970、雜費6330
109,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊科,五專,7090 - 7090,5710 - 5710,四、五年級學費9970、雜費6330
109,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,7090 - 7090,5710 - 5710,四、五年級學費9970、雜費6330
109,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務科,五專,7090 - 7090,5710 - 5710,四、五年級學費9970、雜費6330
109,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,7090 - 7090,5710 - 5710,四、五年級學費9970、雜費6330
109,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,7090 - 7090,5710 - 5710,四、五年級學費9970、雜費6330
109,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),14980,6540,
109,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理科,五專,7090 - 7090,5710 - 5710,
109,公立,一般大學,0052,國立屏東大學,01111001,教育學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,01199023,科普傳播學系,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,02299034,原住民族健康休閒與文化產業學士學位學程原住民專班,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,02311029,英語學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,學士班(日間),15430,6390,
109,公立,一般大學,0052,國立屏東大學,04111038,會計學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04131042,商業自動化與管理學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理產學攜手專班,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04141044,國際貿易學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,學士班(日間),15970,9424,
109,公立,一般大學,0052,國立屏東大學,06131061,資訊科學系,學士班(日間),15970,9424,
109,公立,一般大學,0052,國立屏東大學,06199059,電腦與智慧型機器人學士學位學程,學士班(日間),15970,9424,
109,公立,一般大學,0052,國立屏東大學,06199062,電腦與通訊學系,學士班(日間),15970,9424,
109,公立,一般大學,0052,國立屏東大學,07112063,先進薄膜製程學士學位學程,學士班(日間),15570,9750,
109,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),15970,9424,
109,公立,一般大學,0052,國立屏東大學,07141068,智慧機器人學系,學士班(日間),15970,9424,
109,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),15870,6924,
109,公立,一般大學,0052,國立屏東大學,10152014,體育學系,學士班(日間),15570,9750,
109,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,05121010,海洋生物技術系,學士班(日間),16026,10037,
109,公立,技專校院,0053,國立高雄科技大學,06131066,海事資訊科技系,學士班(日間),16026,10251,
109,公立,技專校院,0053,國立高雄科技大學,06131067,資訊工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,06131080,商務資訊應用系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,06132005,智慧商務系,學士班(日間),15883,6931,
109,公立,技專校院,0053,國立高雄科技大學,07111085,化學工程與材料工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07121030,海洋環境工程系,學士班(日間),16026,10037,
109,公立,技專校院,0053,國立高雄科技大學,07121086,環境與安全衛生工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07121086,環境與安全衛生工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07141021,電訊工程系,學士班(日間),16026,10251,
109,公立,技專校院,0053,國立高雄科技大學,07141075,電腦與通訊工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07141075,電腦與通訊工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07141081,半導體工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(建工校區),學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(第一校區),學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程系,學士班(日間),16026,10251,
109,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程系,學士班(日間),16026,10251,
109,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程科,五專,7607 - 10572,7774 - 9275,
109,公立,技專校院,0053,國立高雄科技大學,07151071,機電工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07151071,機電工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系,學士班(日間),16026,10253,
109,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程科,五專,7607 - 10572,7774 - 9275,
109,公立,技專校院,0053,國立高雄科技大學,07163029,造船及海洋工程系,學士班(日間),16026,10251,
