,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,教師總數,男,女,男,女,男,女,男,女,男,女,男,女,總計 ,男,女
,101,公立,一般大學,6,國立中興大學,行銷學系,11,7,4,3,1,2,1,2,1,0,0,0,1,10,7,3
,101,公立,一般大學,6,國立中興大學,科技管理研究所,10,8,2,4,1,3,1,1,0,0,0,0,0,10,8,2
,101,公立,一般大學,6,國立中興大學,法律學系,14,10,4,3,1,4,2,3,1,0,0,0,0,14,10,4
,101,公立,一般大學,6,國立中興大學,生命科學系,29,20,9,9,4,8,3,1,1,1,0,1,1,26,18,8
,101,公立,一般大學,6,國立中興大學,昆蟲學系,13,8,5,5,0,2,4,1,1,0,0,0,0,13,8,5
,101,公立,一般大學,6,國立中興大學,生物科技學研究所,10,8,2,7,1,1,1,0,0,0,0,0,0,10,8,2
,101,公立,一般大學,6,國立中興大學,生物科技學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
,101,公立,一般大學,6,國立中興大學,分子生物學研究所,8,5,3,3,2,2,1,0,0,0,0,0,0,8,5,3
,101,公立,一般大學,6,國立中興大學,生物化學研究所,8,7,1,6,1,0,0,1,0,0,0,0,0,8,7,1
,101,公立,一般大學,6,國立中興大學,生物醫學研究所,9,5,4,2,0,3,3,0,1,0,0,0,0,9,5,4
,101,公立,一般大學,6,國立中興大學,基因體暨生物資訊學研究所,7,6,1,0,0,2,0,4,1,0,0,0,0,7,6,1
,101,公立,一般大學,6,國立中興大學,化學系,34,31,3,17,1,7,0,3,0,2,1,2,1,28,27,1
,101,公立,一般大學,6,國立中興大學,物理學系,19,17,2,6,1,9,0,1,1,0,0,1,0,18,16,2
,101,公立,一般大學,6,國立中興大學,應用數學系,17,15,2,5,1,7,1,2,0,1,0,0,0,16,14,2
,101,公立,一般大學,6,國立中興大學,統計學研究所,8,8,0,3,0,3,0,2,0,0,0,0,0,8,8,0
,101,公立,一般大學,6,國立中興大學,資訊管理學系,10,10,0,8,0,2,0,0,0,0,0,0,0,10,10,0
,101,公立,一般大學,6,國立中興大學,電機工程學系,28,27,1,14,0,8,0,5,1,0,0,0,0,28,27,1
,101,公立,一般大學,6,國立中興大學,光電工程研究所,5,5,0,3,0,2,0,0,0,0,0,0,0,5,5,0
,101,公立,一般大學,6,國立中興大學,資訊科學與工程學系,23,23,0,13,0,6,0,4,0,0,0,0,0,23,23,0
,101,公立,一般大學,6,國立中興大學,通訊工程研究所,5,5,0,1,0,3,0,1,0,0,0,0,0,5,5,0
,101,公立,一般大學,6,國立中興大學,機械工程學系,28,28,0,15,0,9,0,3,0,1,0,0,0,27,27,0
,101,公立,一般大學,6,國立中興大學,精密工程學研究所,7,6,1,2,1,3,0,1,0,0,0,0,0,7,6,1
,101,公立,一般大學,6,國立中興大學,生物產業機電工程學系,17,17,0,10,0,5,0,1,0,1,0,0,0,16,16,0
,101,公立,一般大學,6,國立中興大學,土木工程學系,31,31,0,20,0,6,0,2,0,2,0,1,0,28,28,0
,101,公立,一般大學,6,國立中興大學,化學工程學系,16,15,1,11,1,2,0,2,0,0,0,0,0,16,15,1
,101,公立,一般大學,6,國立中興大學,材料科學與工程學系,17,16,1,14,0,2,1,0,0,0,0,0,0,17,16,1
,101,公立,一般大學,6,國立中興大學,奈米科學研究所,5,5,0,3,0,2,0,0,0,0,0,0,0,5,5,0
,101,公立,一般大學,6,國立中興大學,環境工程學系,17,12,5,8,2,3,1,1,0,0,0,0,2,15,12,3
,101,公立,一般大學,6,國立中興大學,生醫工程研究所,5,4,1,1,0,1,0,2,1,0,0,0,0,5,4,1
,101,公立,一般大學,6,國立中興大學,景觀與遊憩碩士學位學程,3,3,0,1,0,1,0,1,0,0,0,0,0,3,3,0
,101,公立,一般大學,6,國立中興大學,農藝學系,13,9,4,5,0,3,1,1,3,0,0,0,0,13,9,4
,101,公立,一般大學,6,國立中興大學,國際農學碩士學位學程,3,1,2,0,0,1,0,0,2,0,0,0,0,3,1,2
,101,公立,一般大學,6,國立中興大學,動物科學系,15,12,3,8,2,3,1,1,0,0,0,0,0,15,12,3
,101,公立,一般大學,6,國立中興大學,園藝學系,14,12,2,4,1,4,1,3,0,1,0,0,0,13,11,2
,101,公立,一般大學,6,國立中興大學,植物病理學系,16,11,5,7,0,2,2,2,3,0,0,0,0,16,11,5
,101,公立,一般大學,6,國立中興大學,生物產業管理研究所,6,4,2,2,1,1,1,1,0,0,0,0,0,6,4,2
,101,公立,一般大學,6,國立中興大學,食品暨應用生物科技學系,18,11,7,8,5,2,1,1,1,0,0,0,0,18,11,7
,101,公立,一般大學,6,國立中興大學,水土保持學系,15,14,1,9,1,2,0,3,0,0,0,0,0,15,14,1
,101,公立,一般大學,6,國立中興大學,土壤環境科學系,14,14,0,7,0,3,0,2,0,2,0,0,0,12,12,0
,101,公立,一般大學,6,國立中興大學,森林學系,18,17,1,6,1,5,0,5,0,1,0,0,0,17,16,1
,101,公立,一般大學,6,國立中興大學,獸醫學系,32,31,1,17,1,8,0,3,0,2,0,1,0,29,28,1
,101,公立,一般大學,6,國立中興大學,獸醫病理生物學研究所,9,7,2,5,0,1,1,1,1,0,0,0,0,9,7,2
,101,公立,一般大學,6,國立中興大學,微生物暨公共衛生學研究所,8,4,4,2,2,1,1,1,1,0,0,0,0,8,4,4
,101,公立,一般大學,6,國立中興大學,運動與健康管理研究所,5,5,0,4,0,1,0,0,0,0,0,0,0,5,5,0
,101,公立,一般大學,6,國立中興大學,通識教育中心,3,0,3,0,0,0,0,0,2,0,1,0,0,2,0,2
,101,公立,一般大學,6,國立中興大學,體育室,11,8,3,1,1,4,0,0,0,3,2,0,0,6,5,1
,101,公立,一般大學,6,國立中興大學,學生事務處,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
,101,公立,一般大學,6,國立中興大學,師資培育中心,5,3,2,1,1,2,0,0,1,0,0,0,0,5,3,2
,101,公立,一般大學,6,國立中興大學,生物科技發展中心,2,1,1,1,0,0,0,0,1,0,0,0,0,2,1,1
,101,公立,一般大學,6,國立中興大學,管理學院,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,101,公立,一般大學,7,國立交通大學,教育研究所,10,3,7,0,3,0,3,3,1,0,0,0,0,10,3,7
,101,公立,一般大學,7,國立交通大學,英語教學研究所,17,1,16,0,2,0,1,0,5,1,8,0,0,8,0,8
,101,公立,一般大學,7,國立交通大學,音樂研究所,7,5,2,1,1,3,0,1,1,0,0,0,0,7,5,2
,101,公立,一般大學,7,國立交通大學,應用藝術研究所,5,4,1,1,0,2,1,1,0,0,0,0,0,5,4,1
,101,公立,一般大學,7,國立交通大學,外國語文學系,13,5,8,2,4,2,0,1,3,0,1,0,0,12,5,7
,101,公立,一般大學,7,國立交通大學,人文社會學系,20,11,9,3,0,2,8,5,1,0,0,1,0,19,10,9
,101,公立,一般大學,7,國立交通大學,社會與文化研究所,7,5,2,2,1,1,1,2,0,0,0,0,0,7,5,2
,101,公立,一般大學,7,國立交通大學,傳播研究所,6,5,1,1,1,3,0,1,0,0,0,0,0,6,5,1
,101,公立,一般大學,7,國立交通大學,傳播與科技學系,13,6,7,0,0,2,3,2,4,1,0,1,0,11,4,7
,101,公立,一般大學,7,國立交通大學,經營管理研究所,8,5,3,5,0,0,1,0,2,0,0,0,0,8,5,3
,101,公立,一般大學,7,國立交通大學,管理科學系,12,7,5,5,1,2,2,0,2,0,0,0,0,12,7,5
,101,公立,一般大學,7,國立交通大學,資訊與財金管理學系,23,20,3,12,0,4,3,4,0,0,0,0,0,23,20,3
,101,公立,一般大學,7,國立交通大學,科技管理研究所,6,5,1,3,0,1,1,1,0,0,0,0,0,6,5,1
,101,公立,一般大學,7,國立交通大學,科技法律研究所,11,7,4,2,0,2,1,3,3,0,0,0,0,11,7,4
,101,公立,一般大學,7,國立交通大學,生物科技學系,32,24,8,14,3,2,2,8,3,0,0,0,0,32,24,8
,101,公立,一般大學,7,國立交通大學,應用化學系,31,29,2,14,1,6,0,8,1,1,0,0,0,30,28,2
,101,公立,一般大學,7,國立交通大學,物理研究所,10,10,0,7,0,1,0,2,0,0,0,0,0,10,10,0
,101,公立,一般大學,7,國立交通大學,電子物理學系,29,26,3,15,2,7,0,4,1,0,0,0,0,29,26,3
