學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀輔系人次小計,修讀輔系人次男,修讀輔系人次女
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,02311005,應用英語系,學士班(進修),1,0,1
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,02311006,應用日語系,學士班(日間),6,1,5
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,02311006,應用日語系,學士班(進修),2,0,2
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,03214011,資訊傳播系,學士班(日間),4,0,4
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04111013,會計資訊系,學士班(日間),4,3,1
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04121021,財務金融系,學士班(日間),5,3,2
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04121022,國際金融學士學位學程,學士班(日間),1,0,1
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04131015,企業管理系,學士班(日間),4,4,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04131017,國際企業系,學士班(日間),7,0,7
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04131020,國際商務學士學位學程,學士班(日間),1,1,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04132024,行銷與流通管理系,學士班(日間),7,1,6
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,04199060,工業管理與資訊系,學士班(日間),6,4,2
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06131036,資訊管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06131043,資訊工程系,學士班(日間),7,1,6
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06132038,多媒體與電腦娛樂科學系,學士班(日間),5,4,1
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141039,電機工程系,學士班(日間),8,8,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141040,電子工程系,學士班(日間),3,3,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141042,光電工程系,學士班(日間),1,1,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07151045,機械工程系,學士班(日間),3,3,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,09221055,幼兒保育系,學士班(日間),1,0,1
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,10131056,餐旅管理系,學士班(日間),3,1,2
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,10152058,休閒事業管理系,學士班(日間),39,12,27
109,1,私立,技專校院,1024,崑山科技大學,02111009,視訊傳播設計系,學士班(日間),10,4,6
109,1,私立,技專校院,1024,崑山科技大學,02112004,視覺傳達設計系,學士班(日間),12,4,8
109,1,私立,技專校院,1024,崑山科技大學,02124007,空間設計系,學士班(日間),9,2,7
109,1,私立,技專校院,1024,崑山科技大學,04121021,金融管理系,學士班(日間),8,4,4
109,1,私立,技專校院,1024,崑山科技大學,04131015,企業管理系,學士班(日間),6,3,3
109,1,私立,技專校院,1024,崑山科技大學,04141049,全球商務與行銷系,學士班(日間),6,3,3
109,1,私立,技專校院,1024,崑山科技大學,04143012,公共關係暨廣告系,學士班(日間),10,2,8
109,1,私立,技專校院,1024,崑山科技大學,04199022,房地產開發與管理系,學士班(日間),7,2,5
109,1,私立,技專校院,1024,崑山科技大學,06131008,資訊傳播系,學士班(日間),5,5,0
109,1,私立,技專校院,1024,崑山科技大學,06131023,資訊管理系,學士班(日間),9,6,3
109,1,私立,技專校院,1024,崑山科技大學,06131028,資訊工程系,學士班(日間),3,3,0
109,1,私立,技專校院,1024,崑山科技大學,07112034,材料工程系,學士班(日間),5,4,1
109,1,私立,技專校院,1024,崑山科技大學,07121038,環境工程系,學士班(日間),4,3,1
109,1,私立,技專校院,1024,崑山科技大學,07141025,電機工程系,學士班(日間),5,5,0
109,1,私立,技專校院,1024,崑山科技大學,07141026,電子工程系,學士班(日間),4,4,0
109,1,私立,技專校院,1024,崑山科技大學,07141051,智慧機器人工程系,學士班(日間),4,1,3
109,1,私立,技專校院,1024,崑山科技大學,07151030,機械工程系_機械工程學士學程外國學生專班,學士班(日間),7,6,1
109,1,私立,技專校院,1024,崑山科技大學,10131040,餐飲管理及廚藝系,學士班(日間),1,1,0
109,1,私立,技專校院,1024,崑山科技大學,10151048,旅遊文化系,學士班(日間),5,3,2
109,1,私立,技專校院,1024,崑山科技大學,10152044,休閒遊憩與運動管理系,學士班(日間),4,2,2
109,1,私立,技專校院,1024,崑山科技大學,10199046,時尚展演事業學士學位學程,學士班(日間),4,0,4
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,02311002,應用外語系,學士班(日間),3,2,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,04133003,醫務管理系,學士班(日間),10,1,9
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,05121005,生物科技系,學士班(日間),1,0,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,05191015,保健營養系,學士班(日間),32,6,26
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,06134007,應用空間資訊系,學士班(日間),1,0,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,06134044,智慧健康數位服務學士學位學程,學士班(日間),2,0,2
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,07121009,環境工程與科學系,學士班(日間),10,8,2
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,07211010,食品科技系,學士班(日間),4,0,4
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,09161012,藥學系,學士班(日間),3,1,2
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,09199013,醫藥化學系,學士班(日間),7,1,6
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,09231017,社會工作系,學士班(日間),2,1,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10111023,生活應用與保健系,學士班(日間),1,0,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10121024,化粧品應用與管理系,學士班(日間),5,0,5
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10121025,藥粧生技產業學士學位學程,學士班(日間),29,1,28
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10131019,餐旅管理系,學士班(日間),4,1,3
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10151020,觀光事業管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10152021,休閒保健管理系,學士班(日間),4,1,3
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10152022,運動管理系,學士班(日間),2,1,1
109,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10221011,職業安全衛生系,學士班(日間),3,3,0
109,1,私立,技專校院,1026,樹德科技大學,02112009,視覺傳達設計系,學士班(日間),2,1,1
109,1,私立,技專校院,1026,樹德科技大學,02122004,流行設計系,學士班(日間),3,0,3
109,1,私立,技專校院,1026,樹德科技大學,02122006,動畫與遊戲設計系,學士班(日間),8,4,4
109,1,私立,技專校院,1026,樹德科技大學,02122047,電競產業管理學士學位學程,學士班(日間),3,2,1
109,1,私立,技專校院,1026,樹德科技大學,02123010,生活產品設計系,學士班(日間),4,0,4
109,1,私立,技專校院,1026,樹德科技大學,02124011,室內設計系,學士班(日間),1,0,1
109,1,私立,技專校院,1026,樹德科技大學,02192002,藝術管理與藝術經紀系,學士班(日間),16,6,10
109,1,私立,技專校院,1026,樹德科技大學,02311003,應用外語系,學士班(日間),3,1,2
109,1,私立,技專校院,1026,樹德科技大學,04121026,金融管理系,學士班(日間),20,7,13
109,1,私立,技專校院,1026,樹德科技大學,04131016,企業管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1026,樹德科技大學,04132029,流通管理系,學士班(日間),2,2,0
109,1,私立,技專校院,1026,樹德科技大學,04143027,行銷管理系,學士班(日間),5,0,5
109,1,私立,技專校院,1026,樹德科技大學,04199048,會展行銷與活動管理系,學士班(日間),5,2,3
109,1,私立,技專校院,1026,樹德科技大學,06131033,資訊工程系,學士班(日間),2,2,0
109,1,私立,技專校院,1026,樹德科技大學,07141034,電腦與通訊系,學士班(日間),1,1,0
109,1,私立,技專校院,1026,樹德科技大學,07141036,車用電子學士學位學程,學士班(日間),2,2,0
109,1,私立,技專校院,1026,樹德科技大學,09221038,兒童與家庭服務系,學士班(日間),4,0,4
109,1,私立,技專校院,1026,樹德科技大學,09231037,社會工作學士學位學程,學士班(日間),4,2,2
109,1,私立,技專校院,1026,樹德科技大學,10131046,餐旅與烘焙管理系,學士班(日間),3,0,3
109,1,私立,技專校院,1026,樹德科技大學,10151041,休閒與觀光管理系,學士班(日間),4,2,2
109,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,02311003,英美語文學系,學士班(日間),2,2,0
109,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05111010,生命科學系,學士班(日間),3,2,1
109,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05121012,分子生物暨人類遺傳學系,學士班(日間),1,0,1
109,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09131028,護理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09191024,公共衛生學系,學士班(日間),2,0,2
109,1,私立,一般大學,1028,臺北醫學大學,04133002,醫務管理學系,學士班(日間),12,0,12
109,1,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,學士班(日間),2,1,1
109,1,私立,一般大學,1028,臺北醫學大學,07193009,生物醫學工程學系,學士班(日間),5,4,1
109,1,私立,一般大學,1028,臺北醫學大學,07211012,食品安全學系,學士班(日間),4,0,4
109,1,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,學士班(日間),3,2,1
109,1,私立,一般大學,1028,臺北醫學大學,09111045,牙體技術學系,學士班(日間),3,1,2
109,1,私立,一般大學,1028,臺北醫學大學,09111046,口腔衛生學系,學士班(日間),1,0,1
109,1,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,學士班(日間),2,0,2
109,1,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,學士班(日間),1,0,1
109,1,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,學士班(日間),1,1,0
109,1,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,學士班(日間),1,0,1
109,1,私立,一般大學,1028,臺北醫學大學,09211049,高齡健康管理學系,學士班(日間),11,0,11
109,1,私立,一般大學,1029,中山醫學大學,02311003,應用外國語言學系,學士班(日間),3,2,1
109,1,私立,一般大學,1029,中山醫學大學,03131004,心理學系,學士班(日間),2,0,2
109,1,私立,一般大學,1029,中山醫學大學,04133006,醫療產業科技管理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1029,中山醫學大學,05121012,生物醫學科學學系,學士班(日間),1,0,1
109,1,私立,一般大學,1029,中山醫學大學,09111038,牙醫學系,學士班(日間),1,0,1
109,1,私立,一般大學,1029,中山醫學大學,09131028,護理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1029,中山醫學大學,09231045,醫學社會暨社會工作學系,學士班(日間),6,0,6
109,1,私立,一般大學,1029,中山醫學大學,10221021,職業安全衛生學系,學士班(日間),1,0,1
109,1,私立,技專校院,1030,龍華科技大學,02112011,多媒體與遊戲發展科學系,學士班(日間),4,4,0
109,1,私立,技專校院,1030,龍華科技大學,04121007,財務金融系,學士班(日間),1,1,0
109,1,私立,技專校院,1030,龍華科技大學,04131004,企業管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系,學士班(日間),3,0,3
109,1,私立,技專校院,1030,龍華科技大學,07141013,電機工程系,學士班(日間),3,3,0
109,1,私立,技專校院,1030,龍華科技大學,07141014,電子工程系,學士班(日間),4,4,0
109,1,私立,技專校院,1030,龍華科技大學,07151016,機械工程系,學士班(日間),1,1,0
109,1,私立,技專校院,1031,輔英科技大學,01121035,幼兒保育暨產業系,學士班(日間),9,0,9
109,1,私立,技專校院,1031,輔英科技大學,02311001,應用外語系,學士班(日間),2,0,2
109,1,私立,技專校院,1031,輔英科技大學,04133003,健康事業管理系,學士班(日間),6,0,6
109,1,私立,技專校院,1031,輔英科技大學,05191018,保健營養系,學士班(日間),2,0,2
109,1,私立,技專校院,1031,輔英科技大學,06131034,資訊科技與管理系,學士班(進修),1,0,1
109,1,私立,技專校院,1031,輔英科技大學,07111008,應用化學及材料科學系,學士班(日間),1,0,1
109,1,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系,學士班(日間),1,0,1
109,1,私立,技專校院,1031,輔英科技大學,09131019,護理系,學士班(日間),7,2,5
109,1,私立,技專校院,1031,輔英科技大學,09131019,護理系,學士班(進修),1,0,1
109,1,私立,技專校院,1031,輔英科技大學,09151016,物理治療系,學士班(日間),1,1,0
109,1,私立,技專校院,1031,輔英科技大學,09211027,高齡及長期照護事業系,學士班(日間),7,3,4
109,1,私立,技專校院,1031,輔英科技大學,10121032,健康美容系,學士班(日間),2,0,2
109,1,私立,技專校院,1031,輔英科技大學,10199029,休閒與遊憩事業管理系,學士班(日間),2,0,2
109,1,私立,技專校院,1032,明新學校財團法人明新科技大學,02311001,應用外語系,學士班(日間),1,1,0
109,1,私立,技專校院,1032,明新學校財團法人明新科技大學,04121007,財務金融系,學士班(日間),1,0,1
109,1,私立,技專校院,1032,明新學校財團法人明新科技大學,07141011,電機工程系,學士班(進修),1,1,0
109,1,私立,技專校院,1032,明新學校財團法人明新科技大學,07151016,機械工程系,學士班(進修),1,0,1
109,1,私立,一般大學,1033,長榮大學,02111015,媒體設計科技學系,學士班(日間),1,0,1
109,1,私立,一般大學,1033,長榮大學,02231012,應用哲學系,學士班(日間),3,2,1
109,1,私立,一般大學,1033,長榮大學,02299066,東南亞文化與產業學士學位學程,學士班(日間),3,1,2
109,1,私立,一般大學,1033,長榮大學,02311005,應用日語學系,學士班(日間),6,2,4
109,1,私立,一般大學,1033,長榮大學,02312007,翻譯學系,學士班(日間),1,0,1
109,1,私立,一般大學,1033,長榮大學,03131018,健康心理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1033,長榮大學,03211021,大眾傳播學系,學士班(日間),1,0,1
109,1,私立,一般大學,1033,長榮大學,04121030,財務金融學系,學士班(日間),3,2,1
109,1,私立,一般大學,1033,長榮大學,04133031,醫務管理學系,學士班(日間),2,1,1
109,1,私立,一般大學,1033,長榮大學,04141029,國際會展管理學士學位學程,學士班(日間),5,1,4
109,1,私立,一般大學,1033,長榮大學,05211065,永續發展國際學士學位學程,學士班(日間),1,1,0
109,1,私立,一般大學,1033,長榮大學,06131039,資訊工程學系,學士班(日間),1,1,0
109,1,私立,一般大學,1033,長榮大學,07162069,無人機應用學士學位學程,學士班(日間),2,2,0
109,1,私立,一般大學,1033,長榮大學,07211053,環境與食品安全檢驗學士學位學程,學士班(日間),1,0,1
109,1,私立,一般大學,1033,長榮大學,08193075,蘭花產業應用學士學位學程,學士班(日間),1,1,0
109,1,私立,一般大學,1033,長榮大學,10141058,運動競技學系,學士班(進修),1,0,1
109,1,私立,一般大學,1033,長榮大學,10151057,觀光與餐飲管理學系,學士班(日間),5,0,5
109,1,私立,一般大學,1033,長榮大學,10221045,職業安全與衛生學系,學士班(日間),2,0,2
109,1,私立,一般大學,1033,長榮大學,10321062,消防安全學士學位學程,學士班(日間),5,1,4
109,1,私立,一般大學,1033,長榮大學,10412061,航運管理學系,學士班(日間),1,1,0
109,1,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(日間),2,1,1
109,1,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(進修),1,0,1
109,1,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系,學士班(日間),6,1,5
109,1,私立,技專校院,1034,弘光科技大學,05111007,動物保健學士學位學程,學士班(日間),3,0,3
109,1,私立,技專校院,1034,弘光科技大學,05191023,營養系,學士班(日間),10,2,8
109,1,私立,技專校院,1034,弘光科技大學,07211017,食品科技系,學士班(日間),1,0,1
109,1,私立,技專校院,1034,弘光科技大學,09131025,護理系,學士班(日間),2,2,0
109,1,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系,學士班(日間),2,0,2
109,1,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系,學士班(日間),3,0,3
109,1,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系,學士班(進修),4,0,4
109,1,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系,學士班(日間),2,0,2
109,1,私立,技專校院,1034,弘光科技大學,10152030,運動休閒系,學士班(日間),1,0,1
109,1,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,學士班(日間),2,0,2
109,1,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,學士班(日間),1,1,0
109,1,私立,一般大學,1035,中國醫藥大學,09121016,醫學系,學士班(日間),1,0,1
109,1,私立,一般大學,1035,中國醫藥大學,09131045,護理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1035,中國醫藥大學,09159047,運動醫學系,學士班(日間),4,3,1
109,1,私立,一般大學,1035,中國醫藥大學,09161034,藥學系,學士班(日間),1,0,1
109,1,私立,一般大學,1035,中國醫藥大學,09161039,中國藥學暨中藥資源學系,學士班(日間),2,0,2
109,1,私立,一般大學,1035,中國醫藥大學,09161042,藥用化妝品學系,學士班(日間),1,0,1
109,1,私立,一般大學,1035,中國醫藥大學,09191026,公共衛生學系,學士班(日間),11,1,10
109,1,私立,一般大學,1035,中國醫藥大學,10221038,職業安全與衛生學系,學士班(日間),3,0,3
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,02311001,應用外語系,學士班(日間),2,0,2
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,02311001,應用外語系,學士班(進修),2,1,1
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,04131004,企業管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,04131006,國際企業經營系,學士班(進修),1,1,0
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,06111014,資訊管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,07141016,電機工程系,學士班(進修),6,4,2
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,07151020,機械工程系,學士班(進修),1,1,0
109,1,私立,技專校院,1036,健行學校財團法人健行科技大學,10131025,餐旅管理系,學士班(進修),1,0,1
109,1,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理系,學士班(日間),1,1,0
109,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121044,時尚造型設計系,學士班(日間),1,0,1
109,1,私立,一般大學,1039,玄奘大學,02199005,藝術與創意設計學系,學士班(日間),3,1,2
109,1,私立,一般大學,1039,玄奘大學,02311043,應用日語學系,學士班(日間),1,0,1
109,1,私立,一般大學,1039,玄奘大學,04131024,企業管理學系,學士班(日間),2,1,1
109,1,私立,一般大學,1039,玄奘大學,06134034,資訊管理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,學士班(日間),1,0,1
109,1,私立,技專校院,1040,建國科技大學,07151018,機械工程系,學士班(日間),1,1,0
109,1,私立,技專校院,1043,大仁科技大學,02112003,數位多媒體設計系,學士班(日間),1,0,1
109,1,私立,技專校院,1043,大仁科技大學,02311044,應用日語系,學士班(日間),1,0,1
109,1,私立,技專校院,1044,聖約翰科技大學,07151016,機械與電腦輔助工程系,學士班(日間),1,1,0
109,1,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,學士班(日間),3,0,3
109,1,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,學士班(日間),3,0,3
109,1,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,學士班(日間),5,0,5
109,1,私立,技專校院,1045,嶺東科技大學,02123008,創意產品設計系,學士班(日間),15,8,7
109,1,私立,技專校院,1045,嶺東科技大學,02125039,服飾設計系,學士班(日間),1,0,1
109,1,私立,技專校院,1045,嶺東科技大學,02311001,應用外語系,學士班(日間),7,3,4
109,1,私立,技專校院,1045,嶺東科技大學,02311001,應用外語系,學士班(進修),1,0,1
109,1,私立,技專校院,1045,嶺東科技大學,04111010,會計資訊系,學士班(日間),4,1,3
109,1,私立,技專校院,1045,嶺東科技大學,04121017,財務金融系,學士班(日間),10,3,7
109,1,私立,技專校院,1045,嶺東科技大學,04131013,企業管理系,學士班(日間),5,2,3
109,1,私立,技專校院,1045,嶺東科技大學,04141015,國際企業系,學士班(日間),17,6,11
109,1,私立,技專校院,1045,嶺東科技大學,04143024,行銷與流通管理系,學士班(日間),11,6,5
109,1,私立,技專校院,1045,嶺東科技大學,04199040,時尚經營系,學士班(日間),5,0,5
109,1,私立,技專校院,1045,嶺東科技大學,06121031,資訊管理系,學士班(日間),2,2,0
109,1,私立,技專校院,1045,嶺東科技大學,06131030,資訊科技系,學士班(日間),3,3,0
109,1,私立,技專校院,1045,嶺東科技大學,10151036,觀光與休閒管理系,學士班(日間),3,0,3
109,1,私立,技專校院,1046,中國科技大學,02112003,視覺傳達設計系,學士班(日間),1,0,1
109,1,私立,技專校院,1046,中國科技大學,02124005,室內設計系,學士班(日間),1,1,0
109,1,私立,技專校院,1046,中國科技大學,02199006,影視設計系,學士班(日間),2,0,2
109,1,私立,技專校院,1046,中國科技大學,02311001,應用英語系,學士班(日間),3,1,2
109,1,私立,技專校院,1046,中國科技大學,04131010,企業管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1046,中國科技大學,04141014,國際商務系,學士班(日間),1,1,0
109,1,私立,技專校院,1047,中臺科技大學,01121001,兒童教育暨事業經營系,學士班(日間),2,1,1
109,1,私立,技專校院,1047,中臺科技大學,02311002,應用外語系,學士班(日間),2,0,2
109,1,私立,技專校院,1047,中臺科技大學,04133008,醫療暨健康產業管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1047,中臺科技大學,07211017,食品科技系,學士班(日間),1,0,1
109,1,私立,技專校院,1047,中臺科技大學,09111033,牙體技術暨材料系,學士班(日間),1,0,1
109,1,私立,技專校院,1047,中臺科技大學,09211034,老人照顧系,學士班(日間),6,0,6
109,1,私立,一般大學,1048,亞洲大學,01121001,幼兒教育學系,學士班(日間),3,0,3
109,1,私立,一般大學,1048,亞洲大學,02112007,數位媒體設計學系,學士班(日間),1,0,1
109,1,私立,一般大學,1048,亞洲大學,02122004,時尚設計學系,學士班(日間),1,0,1
109,1,私立,一般大學,1048,亞洲大學,02123011,創意商品設計學系,學士班(日間),6,3,3
109,1,私立,一般大學,1048,亞洲大學,02123011,創意商品設計學系,學士班(進修),1,1,0
109,1,私立,一般大學,1048,亞洲大學,02311002,外國語文學系,學士班(日間),2,0,2
109,1,私立,一般大學,1048,亞洲大學,03131013,心理學系,學士班(日間),4,0,4
109,1,私立,一般大學,1048,亞洲大學,03213014,資訊傳播學系,學士班(日間),4,0,4
109,1,私立,一般大學,1048,亞洲大學,04111015,會計與資訊學系,學士班(日間),1,0,1
109,1,私立,一般大學,1048,亞洲大學,04121019,財務金融學系,學士班(日間),4,3,1
109,1,私立,一般大學,1048,亞洲大學,04131017,經營管理學系,學士班(日間),4,0,4
109,1,私立,一般大學,1048,亞洲大學,04212027,財經法律學系,學士班(日間),2,1,1
109,1,私立,一般大學,1048,亞洲大學,05191053,食品營養與保健生技學系,學士班(日間),4,0,4
109,1,私立,一般大學,1048,亞洲大學,06134033,行動商務與多媒體應用學系,學士班(日間),5,0,5
109,1,私立,一般大學,1048,亞洲大學,06134037,資訊工程學系,學士班(日間),1,1,0
109,1,私立,一般大學,1048,亞洲大學,07193029,生物資訊與醫學工程學系,學士班(日間),1,0,1
109,1,私立,一般大學,1048,亞洲大學,09131046,護理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1048,亞洲大學,09141047,視光學系,學士班(日間),2,2,0
109,1,私立,一般大學,1048,亞洲大學,09141060,醫學檢驗暨生物技術學系,學士班(日間),3,0,3
109,1,私立,一般大學,1048,亞洲大學,09191021,健康產業管理學系,學士班(日間),8,0,8
109,1,私立,一般大學,1048,亞洲大學,09231048,社會工作學系,學士班(日間),1,1,0
109,1,私立,一般大學,1048,亞洲大學,10151049,休閒與遊憩管理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1049,開南大學,02311006,應用英語學系,學士班(日間),10,3,7
109,1,私立,一般大學,1049,開南大學,02311008,應用日語學系,學士班(日間),4,3,1
109,1,私立,一般大學,1049,開南大學,02311008,應用日語學系,學士班(進修),1,0,1
109,1,私立,一般大學,1049,開南大學,02323004,應用華語學系,學士班(日間),38,14,24
109,1,私立,一般大學,1049,開南大學,03213003,資訊傳播學系,學士班(日間),1,0,1
109,1,私立,一般大學,1049,開南大學,04131016,國際企業學系,學士班(日間),2,0,2
109,1,私立,一般大學,1049,開南大學,04131016,國際企業學系,學士班(進修),1,1,0
109,1,私立,一般大學,1049,開南大學,04131031,商學院國際榮譽學士學位學程,學士班(日間),3,0,3
109,1,私立,一般大學,1049,開南大學,04134012,公共事務管理學系,學士班(日間),1,0,1
109,1,私立,一般大學,1049,開南大學,04211011,法律學系,學士班(日間),1,1,0
109,1,私立,一般大學,1049,開南大學,10131039,觀光與餐飲旅館學系,學士班(日間),3,2,1
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02111046,漫畫學士學位學程,學士班(日間),1,0,1
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02112012,視覺傳達設計系,學士班(日間),3,0,3
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02122010,時尚設計系,學士班(日間),4,3,1
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02123014,商品設計系,學士班(日間),2,0,2
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02125042,服飾設計管理系,學士班(日間),6,0,6
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02131001,美術系,學士班(日間),18,0,18
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02151003,音樂系,學士班(日間),5,0,5
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02152005,舞蹈系,學士班(日間),8,0,8
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02311009,應用英語系,學士班(日間),2,0,2
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02311009,應用英語系,學士班(進修),2,0,2
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,04131021,企業管理系,學士班(日間),4,0,4
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,09221029,幼兒保育系,學士班(日間),2,0,2
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,09221029,幼兒保育系,學士班(進修),1,0,1
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,10111038,生活服務產業系,學士班(日間),9,0,9
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,10111038,生活服務產業系生活應用科學碩士班,碩士班(日間),1,0,1
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,10131030,旅館管理系,學士班(日間),1,0,1
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,10131032,餐飲系,學士班(日間),5,3,2
109,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,10152034,養生休閒管理學位學程,學士班(日間),2,0,2
