學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
108,私立,一般大學,1012,大葉大學,07193055,醫療器材設計與材料學士學位學程,學士班(日間),1,1,0,1.16
108,私立,一般大學,1012,大葉大學,07211078,食品暨應用生物科技學系,碩士班(日間),1,0,1,3.13
108,私立,一般大學,1012,大葉大學,07311057,建築研究所,碩士班(日間),1,1,0,4.00
108,私立,一般大學,1012,大葉大學,09131065,護理學系,學士班(日間),10,4,6,1.71
108,私立,一般大學,1012,大葉大學,09141066,視光學系,學士班(日間),2,1,1,0.94
108,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,學士班(日間),2,1,1,1.42
108,私立,一般大學,1012,大葉大學,09161064,藥用植物與保健學系,碩士班(日間),1,1,0,5.26
108,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),42,25,17,18.75
108,私立,一般大學,1012,大葉大學,10151069,觀光旅遊學系,學士班(日間),9,1,8,5.59
108,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(日間),15,10,5,8.77
108,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,碩士班(日間),1,1,0,4.00
108,私立,一般大學,1012,大葉大學,10152072,運動健康管理學系,學士班(日間),15,9,6,9.80
108,私立,一般大學,1012,大葉大學,10199074,烘焙暨飲料調製學士學位學程,學士班(日間),34,13,21,14.29
108,私立,一般大學,1012,大葉大學,10199075,婚禮企劃暨節慶管理學士學位學程,學士班(日間),14,2,12,11.86
108,私立,一般大學,1012,大葉大學,10321076,消防安全學士學位學程,學士班(日間),2,2,0,1.08
108,私立,一般大學,1013,華梵大學,02123008,工業設計學系,學士班(日間),7,4,3,4.32
108,私立,一般大學,1013,華梵大學,02123008,工業設計學系,碩士班(日間),1,1,0,9.09
108,私立,一般大學,1013,華梵大學,02131002,美術與文創學系,學士班(日間),33,12,21,13.31
108,私立,一般大學,1013,華梵大學,02211005,佛教學系,學士班(日間),3,0,3,20.00
108,私立,一般大學,1013,華梵大學,02299009,東方人文思想研究所,碩士班(日間),12,3,9,21.05
108,私立,一般大學,1013,華梵大學,02299009,東方人文思想研究所,博士班,13,10,3,25.00
108,私立,一般大學,1013,華梵大學,02322003,中國文學系,學士班(日間),3,2,1,6.25
108,私立,一般大學,1013,華梵大學,06131011,資訊管理學系,學士班(日間),3,3,0,6.25
108,私立,一般大學,1013,華梵大學,07151014,機電工程學系,學士班(日間),4,4,0,7.84
108,私立,一般大學,1013,華梵大學,07191015,工業工程與經營資訊學系,學士班(日間),1,0,1,2.17
108,私立,一般大學,1013,華梵大學,07311016,建築學系,學士班(日間),8,6,2,8.16
108,私立,一般大學,1013,華梵大學,07312019,景觀與環境設計學系,學士班(日間),2,2,0,3.92
108,私立,一般大學,1014,義守大學,02111001,電影與電視學系,學士班(日間),100,58,42,31.75
108,私立,一般大學,1014,義守大學,02112005,數位多媒體設計學系,學士班(日間),28,17,11,14.14
108,私立,一般大學,1014,義守大學,02123006,創意商品設計學系,學士班(日間),21,11,10,9.59
108,私立,一般大學,1014,義守大學,02311002,應用英語學系,學士班(日間),29,12,17,6.92
108,私立,一般大學,1014,義守大學,02311003,應用日語學系,學士班(日間),29,16,13,8.92
108,私立,一般大學,1014,義守大學,03211008,大眾傳播學系,學士班(日間),79,23,56,22.97
108,私立,一般大學,1014,義守大學,03211008,大眾傳播學系,碩士班(日間),2,0,2,14.29
108,私立,一般大學,1014,義守大學,03214063,傳播產製英語學士學位學程,學士班(日間),6,3,3,33.33
108,私立,一般大學,1014,義守大學,04111009,會計學系,學士班(日間),3,1,2,1.32
108,私立,一般大學,1014,義守大學,04121017,國際財務金融學系,學士班(日間),35,17,18,30.70
108,私立,一般大學,1014,義守大學,04121066,財務金融管理學系,學士班(日間),11,6,5,2.61
108,私立,一般大學,1014,義守大學,04121066,財務金融管理學系,碩士班(日間),5,4,1,55.56
108,私立,一般大學,1014,義守大學,04131010,企業管理學系,學士班(日間),44,25,19,10.92
108,私立,一般大學,1014,義守大學,04131010,企業管理學系,碩士班(日間),16,8,8,64.00
108,私立,一般大學,1014,義守大學,04131012,管理學院管理博士班,博士班,7,2,5,25.00
108,私立,一般大學,1014,義守大學,04131012,管理學院管理碩士班,碩士班(日間),76,25,51,84.44
108,私立,一般大學,1014,義守大學,04131013,國際企業經營學系,學士班(日間),79,53,26,50.00
108,私立,一般大學,1014,義守大學,04133018,醫務管理學系,碩士班(日間),2,1,1,12.50
108,私立,一般大學,1014,義守大學,04134007,公共政策與管理學系,學士班(日間),2,2,0,1.12
108,私立,一般大學,1014,義守大學,04141015,國際商務學系,學士班(日間),25,11,14,7.10
108,私立,一般大學,1014,義守大學,04199019,工業管理學系,學士班(日間),7,4,3,2.83
108,私立,一般大學,1014,義守大學,05121020,生物科技學系,學士班(日間),12,4,8,6.22
108,私立,一般大學,1014,義守大學,05191044,營養學系,學士班(日間),17,5,12,7.08
108,私立,一般大學,1014,義守大學,06131024,資訊管理學系,學士班(日間),5,4,1,1.49
108,私立,一般大學,1014,義守大學,06131027,資訊工程學系,學士班(日間),14,13,1,3.44
108,私立,一般大學,1014,義守大學,06131027,資訊工程學系,博士班,2,1,1,4.55
108,私立,一般大學,1014,義守大學,07111021,生物技術與化學工程研究所,博士班,1,0,1,5.00
108,私立,一般大學,1014,義守大學,07111033,化學工程學系,學士班(日間),1,1,0,0.33
108,私立,一般大學,1014,義守大學,07141025,電機工程學系,學士班(日間),1,1,0,0.19
108,私立,一般大學,1014,義守大學,07141025,電機工程學系,碩士班(日間),1,0,1,3.23
108,私立,一般大學,1014,義守大學,07141025,電機工程學系,博士班,4,2,2,17.39
108,私立,一般大學,1014,義守大學,07141026,電子工程學系,學士班(日間),3,3,0,1.09
108,私立,一般大學,1014,義守大學,07141026,電子工程學系,碩士班(日間),5,5,0,13.89
108,私立,一般大學,1014,義守大學,07141028,通訊工程學系,學士班(日間),1,1,0,0.68
108,私立,一般大學,1014,義守大學,07151030,機械與自動化工程學系,學士班(日間),6,6,0,2.03
108,私立,一般大學,1014,義守大學,07151030,機械與自動化工程學系,碩士班(日間),1,1,0,6.67
108,私立,一般大學,1014,義守大學,07193037,生物醫學工程學系,學士班(日間),6,5,1,1.65
108,私立,一般大學,1014,義守大學,07194062,智慧化自動控制英語學士學位學程,學士班(日間),20,19,1,45.45
108,私立,一般大學,1014,義守大學,07321032,土木與生態工程學系,學士班(日間),7,6,1,2.46
108,私立,一般大學,1014,義守大學,07321032,土木與生態工程學系,碩士班(日間),3,3,0,20.00
108,私立,一般大學,1014,義守大學,09121011,學士後醫學系外國學生專班,學士班(日間),143,56,87,100.00
108,私立,一般大學,1014,義守大學,09121040,學士後中醫學系,學士班(日間),4,3,1,1.59
108,私立,一般大學,1014,義守大學,09131046,護理學系,學士班(日間),43,17,26,8.05
108,私立,一般大學,1014,義守大學,09141050,醫學影像暨放射科學系,學士班(日間),9,1,8,3.67
108,私立,一般大學,1014,義守大學,09141061,醫學檢驗技術學系,學士班(日間),3,2,1,1.86
108,私立,一般大學,1014,義守大學,09151042,物理治療學系,學士班(日間),65,32,33,23.05
108,私立,一般大學,1014,義守大學,09152043,職能治療學系,學士班(日間),72,22,50,23.38
108,私立,一般大學,1014,義守大學,09191041,健康管理學系,學士班(日間),1,1,0,0.50
108,私立,一般大學,1014,義守大學,10131051,餐旅管理學系,學士班(日間),117,46,71,34.82
108,私立,一般大學,1014,義守大學,10131052,廚藝學系,學士班(日間),106,61,45,29.53
108,私立,一般大學,1014,義守大學,10151053,觀光學系,學士班(日間),35,11,24,13.01
108,私立,一般大學,1014,義守大學,10151055,國際觀光餐旅學系,學士班(日間),105,40,65,45.45
108,私立,一般大學,1014,義守大學,10151057,休閒事業管理學系,學士班(日間),22,8,14,9.65
108,私立,一般大學,1014,義守大學,10199058,娛樂事業管理學系,學士班(日間),39,9,30,29.55
108,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,學士班(日間),206,65,141,18.68
108,私立,一般大學,1015,世新大學,02111018,廣播電視電影學系,碩士班(日間),27,9,18,32.14
108,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系,學士班(日間),61,33,28,12.58
108,私立,一般大學,1015,世新大學,02112004,數位多媒體設計學系,碩士班(日間),2,2,0,11.76
108,私立,一般大學,1015,世新大學,02311002,英語學系,學士班(日間),14,6,8,3.42
108,私立,一般大學,1015,世新大學,02311003,日本語文學系,學士班(日間),18,6,12,4.02
108,私立,一般大學,1015,世新大學,02322001,中國文學系,學士班(日間),16,5,11,9.04
108,私立,一般大學,1015,世新大學,02322001,中國文學系,碩士班(日間),2,0,2,14.29
108,私立,一般大學,1015,世新大學,02322001,中國文學系,博士班,2,1,1,9.09
108,私立,一般大學,1015,世新大學,03111005,經濟學系,學士班(日間),8,5,3,2.33
108,私立,一般大學,1015,世新大學,03111005,經濟學系,碩士班(日間),1,1,0,7.69
108,私立,一般大學,1015,世新大學,03141007,性別研究所,碩士班(日間),10,0,10,25.00
108,私立,一般大學,1015,世新大學,03141008,社會心理學系,學士班(日間),16,8,8,3.89
108,私立,一般大學,1015,世新大學,03141008,社會心理學系,碩士班(日間),1,0,1,7.14
108,私立,一般大學,1015,世新大學,03191006,社會發展研究所,碩士班(日間),3,3,0,15.00
108,私立,一般大學,1015,世新大學,03212017,新聞學系,學士班(日間),52,12,40,7.20
108,私立,一般大學,1015,世新大學,03212017,新聞學系,碩士班(日間),6,1,5,20.00
108,私立,一般大學,1015,世新大學,03214012,傳播博士學位學程,博士班,35,12,23,57.38
108,私立,一般大學,1015,世新大學,03214013,資訊傳播學系,學士班(日間),14,4,10,5.76
108,私立,一般大學,1015,世新大學,03214013,資訊傳播學系,碩士班(日間),1,1,0,6.67
108,私立,一般大學,1015,世新大學,03214014,口語傳播學系,學士班(日間),31,8,23,6.31
108,私立,一般大學,1015,世新大學,03214014,口語傳播學系,碩士班(日間),8,4,4,25.81
108,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,學士班(日間),51,15,36,10.87
108,私立,一般大學,1015,世新大學,03214020,圖文傳播暨數位出版學系,碩士班(日間),2,1,1,11.11
108,私立,一般大學,1015,世新大學,04121024,財務金融學系,學士班(日間),13,4,9,3.34
108,私立,一般大學,1015,世新大學,04131023,企業管理學系,學士班(日間),13,10,3,5.88
108,私立,一般大學,1015,世新大學,04131023,企業管理學系,碩士班(日間),3,3,0,16.67
108,私立,一般大學,1015,世新大學,04134009,行政管理學系,學士班(日間),6,1,5,1.51
108,私立,一般大學,1015,世新大學,04134009,行政管理學系,碩士班(日間),1,0,1,8.33
108,私立,一般大學,1015,世新大學,04134009,行政管理學系,博士班,2,1,1,10.53
108,私立,一般大學,1015,世新大學,04142019,公共關係暨廣告學系,學士班(日間),67,16,51,9.20
108,私立,一般大學,1015,世新大學,04142019,公共關係暨廣告學系,碩士班(日間),11,2,9,28.95
108,私立,一般大學,1015,世新大學,04199025,傳播管理學系,學士班(日間),35,10,25,5.51
108,私立,一般大學,1015,世新大學,04199025,傳播管理學系,碩士班(日間),6,2,4,33.33
108,私立,一般大學,1015,世新大學,04211026,法律學系,學士班(日間),3,2,1,0.73
108,私立,一般大學,1015,世新大學,06131028,資訊管理學系,學士班(日間),14,10,4,1.88
108,私立,一般大學,1015,世新大學,06131028,資訊管理學系,碩士班(日間),1,0,1,3.13
108,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),34,14,20,5.19
108,私立,一般大學,1015,世新大學,10151029,觀光學系,碩士班(日間),1,1,0,5.88
108,私立,一般大學,1016,銘傳大學,01131042,華語文教學學系,學士班(日間),2,0,2,0.45
108,私立,一般大學,1016,銘傳大學,02112012,數位媒體設計學系,學士班(日間),128,61,67,20.51
108,私立,一般大學,1016,銘傳大學,02112012,數位媒體設計學系,碩士班(日間),6,3,3,23.08
108,私立,一般大學,1016,銘傳大學,02112072,商業設計學系,學士班(日間),25,5,20,4.80
108,私立,一般大學,1016,銘傳大學,02123073,商品設計學系,學士班(日間),42,13,29,8.09
108,私立,一般大學,1016,銘傳大學,02123073,商品設計學系創新設計與管理碩士班,碩士班(日間),5,3,2,17.86
108,私立,一般大學,1016,銘傳大學,02311010,應用日語學系,學士班(日間),31,13,18,6.05
108,私立,一般大學,1016,銘傳大學,02311010,應用日語學系,碩士班(日間),1,0,1,4.55
108,私立,一般大學,1016,銘傳大學,02311031,應用英語學系,學士班(日間),26,9,17,3.63
108,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,學士班(日間),13,6,7,2.80
108,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,碩士班(日間),1,0,1,7.69
108,私立,一般大學,1016,銘傳大學,02322002,應用中國文學系,博士班,11,7,4,31.43
108,私立,一般大學,1016,銘傳大學,03122004,國際事務碩士學位學程(外國學生專班),碩士班(日間),15,5,10,100.00
108,私立,一般大學,1016,銘傳大學,03122005,國際事務與外交學士學位學程,學士班(日間),37,14,23,29.37
108,私立,一般大學,1016,銘傳大學,03131054,諮商與工商心理學系,學士班(日間),23,8,15,8.27
108,私立,一般大學,1016,銘傳大學,03131054,諮商與工商心理學系,碩士班(日間),2,1,1,3.17
108,私立,一般大學,1016,銘傳大學,03141088,犯罪防治學系,學士班(日間),7,4,3,1.65
108,私立,一般大學,1016,銘傳大學,03211063,新聞與大眾傳播學士學位學程,學士班(日間),75,28,47,72.12
108,私立,一般大學,1016,銘傳大學,03212046,新聞學系,學士班(日間),62,19,43,23.40
108,私立,一般大學,1016,銘傳大學,03213047,廣播電視學系,學士班(日間),185,65,120,44.90
108,私立,一般大學,1016,銘傳大學,03213064,新媒體暨傳播管理學系,學士班(日間),109,32,77,33.13
108,私立,一般大學,1016,銘傳大學,03213064,新媒體暨傳播管理學系,碩士班(日間),11,3,8,40.74
108,私立,一般大學,1016,銘傳大學,04111032,會計學系,學士班(日間),13,5,8,1.62
108,私立,一般大學,1016,銘傳大學,04111032,會計學系,碩士班(日間),2,1,1,10.53
108,私立,一般大學,1016,銘傳大學,04121020,財務金融學系,學士班(日間),48,20,28,5.73
