學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
108,1,公立,技專校院,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系,學士班(日間),美國,北美洲,0,0,0,3,2,1
108,1,公立,技專校院,0046,國立臺北護理健康大學,09211015,高齡健康照護系,學士班(日間),日本,其他亞洲地區,0,0,0,8,3,5
108,1,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系,學士班(日間),美國,北美洲,0,0,0,8,0,8
108,1,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系,碩士班(日間),紐西蘭,其他亞洲地區,0,0,0,3,1,2
108,1,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),澳大利亞,其他亞洲地區,2,0,2,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),英國,歐洲,7,2,5,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),加拿大,北美洲,6,0,6,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,02311003,應用日語系,學士班(日間),日本,其他亞洲地區,14,5,9,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,學士班(日間),澳門,港澳,1,1,0,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),泰國,東協,3,0,3,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),香港,港澳,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),瑞士聯邦,歐洲,3,1,2,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),加拿大,北美洲,7,2,5,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131005,中餐廚藝系,學士班(日間),英國,歐洲,2,2,0,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131006,西餐廚藝系,學士班(日間),阿拉伯聯合大公國,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131006,西餐廚藝系,學士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131006,西餐廚藝系,學士班(日間),加拿大,北美洲,1,1,0,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131007,烘焙管理系,學士班(日間),加拿大,北美洲,5,1,4,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),瑞士聯邦,歐洲,2,0,2,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),英國,歐洲,5,2,3,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),加拿大,北美洲,3,2,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131028,餐飲廚藝科,五專,義大利共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),英國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),泰國,東協,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),加拿大,北美洲,3,0,3,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),澳門,港澳,2,1,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),阿拉伯聯合大公國,其他亞洲地區,3,0,3,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),英國,歐洲,3,0,3,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),加拿大,北美洲,5,0,5,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),英國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,學士班(日間),大陸地區,大陸地區,7,3,4,0,0,0
108,1,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),大陸地區,大陸地區,15,7,8,0,0,0
108,1,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,學士班(日間),馬來西亞,東協,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,學士班(日間),大陸地區,大陸地區,6,1,5,0,0,0
108,1,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,07191025,工業工程與管理學系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
108,1,公立,一般大學,0048,國立金門大學,07211029,食品科學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,07311026,建築學系,學士班(日間),馬來西亞,東協,1,1,0,0,0,0
108,1,公立,一般大學,0048,國立金門大學,07311026,建築學系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
108,1,公立,一般大學,0048,國立金門大學,07313028,都市計畫與景觀學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0048,國立金門大學,07321021,土木與工程管理學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,09231033,社會工作學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,學士班(日間),大陸地區,大陸地區,9,3,6,0,0,0
108,1,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
108,1,公立,一般大學,0049,國立臺灣體育運動大學,10152012,運動資訊與傳播學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,一般大學,0049,國立臺灣體育運動大學,10152012,運動資訊與傳播學系,學士班(日間),英國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,02123006,商業設計系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,02123007,創意商品設計系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系租稅管理與理財規劃碩士班,碩士班(日間),日本,其他亞洲地區,0,0,0,1,1,0
108,1,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,碩士班(日間),日本,其他亞洲地區,0,0,0,5,0,5
108,1,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系,碩士班(日間),日本,其他亞洲地區,0,0,0,7,4,3
108,1,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理科,五專,美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,05421032,應用統計系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,碩士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
108,1,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理科,五專,美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02122026,創意科技與產品設計系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,奧地利共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,法國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務科,五專,日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),法國,歐洲,2,1,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,加拿大,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),大陸地區,大陸地區,4,0,4,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),奧地利共和國,歐洲,2,0,2,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,04199021,貿易實務法律暨談判碩士學位學程,碩士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0051,國立臺北商業大學,06131018,資訊與決策科學研究所,碩士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,01111001,教育學系,碩士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所,博士班,日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,碩士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02299034,原住民族健康休閒與文化產業學士學位學程原住民專班,學士班(日間),加拿大,北美洲,1,1,0,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02311029,英語學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),日本,其他亞洲地區,7,0,7,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),美國,北美洲,2,0,2,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),大陸地區,大陸地區,6,0,6,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,04141044,國際貿易學系,學士班(日間),泰國,東協,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,06199059,電腦與智慧型機器人學士學位學程,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
108,1,公立,一般大學,0052,國立屏東大學,06199062,電腦與通訊學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),泰國,東協,2,0,2,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),奧地利共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),德意志聯邦共和國,歐洲,3,0,3,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),日本,其他亞洲地區,13,3,10,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,碩士班(日間),大陸地區,大陸地區,3,1,2,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04131036,創業管理碩士學位學程,碩士班(日間),奧地利共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,碩士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),泰國,東協,2,1,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),奧地利共和國,歐洲,2,1,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系連鎖加盟管理碩士班,碩士班(日間),奧地利共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,學士班(日間),德意志聯邦共和國,歐洲,6,3,3,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系電子商務碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系,學士班(日間),泰國,東協,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),越南社會主義共和國,東協,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),香港,港澳,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10414061,航運技術系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,公立,技專校院,0053,國立高雄科技大學,10414061,航運技術系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,02123011,工業設計學系,學士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
108,1,私立,一般大學,1001,東海大學,02123011,工業設計學系,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,02123011,工業設計學系,學士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),泰國,東協,0,0,0,7,0,7
108,1,私立,一般大學,1001,東海大學,02131002,美術學系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02221009,歷史學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,02231010,哲學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),比利時王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,1,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),美國,北美洲,2,0,2,0,0,0
108,1,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
