學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),科目類別,必選修,每學期課程開課數,課程數-上課人數達100至199人,課程數-上課人數達200人以上
108,2,私立,技專校院,1047,中臺科技大學,二專(日間),共同科目,必修,5,0,0
108,2,私立,技專校院,1047,中臺科技大學,二專(日間),專業科目,選修,6,0,0
108,2,私立,技專校院,1047,中臺科技大學,二專(日間),專業科目,必修,8,0,0
108,2,私立,技專校院,1047,中臺科技大學,學士班(日間),共同科目,必修,148,0,0
108,2,私立,技專校院,1047,中臺科技大學,學士班(日間),通識科目,選修,26,0,0
108,2,私立,技專校院,1047,中臺科技大學,學士班(日間),通識科目,必修,42,0,0
108,2,私立,技專校院,1047,中臺科技大學,學士班(日間),專業科目,選修,251,1,0
108,2,私立,技專校院,1047,中臺科技大學,學士班(日間),專業科目,必修,452,2,0
108,1,私立,一般大學,1048,亞洲大學,學士班(日間),共同科目,必修,418,28,7
108,1,私立,一般大學,1048,亞洲大學,學士班(日間),通識科目,選修,81,1,0
108,1,私立,一般大學,1048,亞洲大學,學士班(日間),專業科目,選修,508,5,0
108,1,私立,一般大學,1048,亞洲大學,學士班(日間),專業科目,必修,701,13,1
108,2,私立,一般大學,1048,亞洲大學,學士班(日間),共同科目,選修,3,0,0
108,2,私立,一般大學,1048,亞洲大學,學士班(日間),共同科目,必修,405,26,7
108,2,私立,一般大學,1048,亞洲大學,學士班(日間),通識科目,選修,75,0,0
108,2,私立,一般大學,1048,亞洲大學,學士班(日間),專業科目,選修,510,10,0
108,2,私立,一般大學,1048,亞洲大學,學士班(日間),專業科目,必修,640,13,2
108,1,私立,一般大學,1049,開南大學,學士班(日間),共同科目,選修,1,0,0
108,1,私立,一般大學,1049,開南大學,學士班(日間),共同科目,必修,87,1,0
108,1,私立,一般大學,1049,開南大學,學士班(日間),通識科目,選修,1,0,0
108,1,私立,一般大學,1049,開南大學,學士班(日間),通識科目,必修,108,41,0
108,1,私立,一般大學,1049,開南大學,學士班(日間),專業科目,選修,253,2,0
108,1,私立,一般大學,1049,開南大學,學士班(日間),專業科目,必修,385,9,0
108,2,私立,一般大學,1049,開南大學,學士班(日間),共同科目,必修,57,0,0
108,2,私立,一般大學,1049,開南大學,學士班(日間),通識科目,選修,3,0,0
108,2,私立,一般大學,1049,開南大學,學士班(日間),通識科目,必修,122,41,0
108,2,私立,一般大學,1049,開南大學,學士班(日間),專業科目,選修,277,1,0
108,2,私立,一般大學,1049,開南大學,學士班(日間),專業科目,必修,343,4,0
108,1,私立,一般大學,1050,佛光大學,學士班(日間),共同科目,選修,33,1,0
108,1,私立,一般大學,1050,佛光大學,學士班(日間),共同科目,必修,29,0,0
108,1,私立,一般大學,1050,佛光大學,學士班(日間),通識科目,選修,89,0,0
108,1,私立,一般大學,1050,佛光大學,學士班(日間),通識科目,必修,52,0,1
108,1,私立,一般大學,1050,佛光大學,學士班(日間),專業科目,選修,116,0,0
108,1,私立,一般大學,1050,佛光大學,學士班(日間),專業科目,必修,175,0,0
108,2,私立,一般大學,1050,佛光大學,學士班(日間),共同科目,選修,20,0,0
108,2,私立,一般大學,1050,佛光大學,學士班(日間),共同科目,必修,28,0,0
108,2,私立,一般大學,1050,佛光大學,學士班(日間),通識科目,選修,90,0,0
108,2,私立,一般大學,1050,佛光大學,學士班(日間),通識科目,必修,49,0,1
108,2,私立,一般大學,1050,佛光大學,學士班(日間),專業科目,選修,129,0,0
108,2,私立,一般大學,1050,佛光大學,學士班(日間),專業科目,必修,158,0,0
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),共同科目,必修,96,0,0
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),通識科目,選修,100,0,0
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),通識科目,必修,308,0,0
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),專業科目,選修,758,0,0
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),專業科目,必修,1221,1,0
108,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),共同科目,必修,94,0,0
108,1,私立,技專校院,1052,遠東科技大學,學士班(日間),共同科目,必修,113,0,0
108,1,私立,技專校院,1052,遠東科技大學,學士班(日間),通識科目,選修,15,0,0
108,1,私立,技專校院,1052,遠東科技大學,學士班(日間),通識科目,必修,72,0,0
108,1,私立,技專校院,1052,遠東科技大學,學士班(日間),專業科目,選修,384,0,0
108,1,私立,技專校院,1052,遠東科技大學,學士班(日間),專業科目,必修,376,0,0
108,2,私立,技專校院,1052,遠東科技大學,學士班(日間),共同科目,必修,99,0,0
108,2,私立,技專校院,1052,遠東科技大學,學士班(日間),通識科目,選修,12,0,0
108,2,私立,技專校院,1052,遠東科技大學,學士班(日間),通識科目,必修,131,0,1
108,2,私立,技專校院,1052,遠東科技大學,學士班(日間),專業科目,選修,344,0,0
108,2,私立,技專校院,1052,遠東科技大學,學士班(日間),專業科目,必修,288,0,0
108,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,二專(日間),專業科目,必修,6,0,0
108,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),共同科目,選修,2,0,0
108,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),共同科目,必修,149,6,1
108,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),通識科目,必修,33,9,0
108,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),專業科目,選修,228,3,0
108,1,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),專業科目,必修,414,0,0
108,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),共同科目,選修,2,0,0
108,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),共同科目,必修,114,4,0
108,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),通識科目,必修,48,6,0
108,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),專業科目,選修,248,0,0
108,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),專業科目,必修,397,0,0
108,1,私立,技專校院,1054,景文科技大學,學士班(日間),共同科目,必修,7,0,0
108,1,私立,技專校院,1054,景文科技大學,學士班(日間),通識科目,選修,8,1,0
108,1,私立,技專校院,1054,景文科技大學,學士班(日間),通識科目,必修,131,2,0
108,1,私立,技專校院,1054,景文科技大學,學士班(日間),專業科目,選修,316,2,0
108,1,私立,技專校院,1054,景文科技大學,學士班(日間),專業科目,必修,466,8,0
108,2,私立,技專校院,1054,景文科技大學,學士班(日間),通識科目,必修,54,1,0
108,2,私立,技專校院,1054,景文科技大學,學士班(日間),專業科目,選修,301,0,0
108,2,私立,技專校院,1054,景文科技大學,學士班(日間),專業科目,必修,317,3,0
108,1,私立,技專校院,1055,中華醫事科技大學,二專(日間),通識科目,必修,5,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,二專(日間),專業科目,選修,4,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,二專(日間),專業科目,必修,8,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,學士班(日間),通識科目,選修,5,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,學士班(日間),通識科目,必修,142,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,學士班(日間),專業科目,選修,232,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,學士班(日間),專業科目,必修,426,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,五專,通識科目,必修,249,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,五專,專業科目,選修,195,0,0
108,1,私立,技專校院,1055,中華醫事科技大學,五專,專業科目,必修,235,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,二專(日間),通識科目,必修,3,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,二專(日間),專業科目,選修,9,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,二專(日間),專業科目,必修,7,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),通識科目,選修,5,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),通識科目,必修,108,1,0
108,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),專業科目,選修,249,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),專業科目,必修,360,1,0
108,2,私立,技專校院,1055,中華醫事科技大學,五專,通識科目,必修,220,0,0
108,2,私立,技專校院,1055,中華醫事科技大學,五專,專業科目,選修,173,1,0
108,2,私立,技專校院,1055,中華醫事科技大學,五專,專業科目,必修,276,0,0
108,1,私立,技專校院,1056,東南科技大學,學士班(日間),共同科目,必修,217,0,0
108,1,私立,技專校院,1056,東南科技大學,學士班(日間),通識科目,選修,27,0,0
108,1,私立,技專校院,1056,東南科技大學,學士班(日間),專業科目,選修,173,1,0
108,1,私立,技專校院,1056,東南科技大學,學士班(日間),專業科目,必修,475,0,0
108,2,私立,技專校院,1056,東南科技大學,學士班(日間),共同科目,必修,204,0,0
108,2,私立,技專校院,1056,東南科技大學,學士班(日間),通識科目,選修,26,0,0
108,2,私立,技專校院,1056,東南科技大學,學士班(日間),專業科目,選修,234,0,0
108,2,私立,技專校院,1056,東南科技大學,學士班(日間),專業科目,必修,412,0,0
108,1,私立,技專校院,1057,德明財經科技大學,學士班(日間),共同科目,必修,496,0,0
108,1,私立,技專校院,1057,德明財經科技大學,學士班(日間),通識科目,必修,82,0,0
108,1,私立,技專校院,1057,德明財經科技大學,學士班(日間),專業科目,選修,298,0,0
108,1,私立,技專校院,1057,德明財經科技大學,學士班(日間),專業科目,必修,722,0,0
108,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),共同科目,必修,446,0,0
108,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),通識科目,必修,78,0,0
108,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),專業科目,選修,317,0,0
108,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),專業科目,必修,645,0,0
108,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),通識科目,必修,19,0,1
108,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),專業科目,選修,138,0,0
108,1,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),專業科目,必修,161,0,0
108,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),專業科目,選修,121,0,0
108,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),專業科目,必修,156,0,0
108,1,私立,技專校院,1060,南開科技大學,學士班(日間),通識科目,選修,1,0,0
108,1,私立,技專校院,1060,南開科技大學,學士班(日間),通識科目,必修,60,0,0
108,1,私立,技專校院,1060,南開科技大學,學士班(日間),專業科目,選修,203,1,0
108,1,私立,技專校院,1060,南開科技大學,學士班(日間),專業科目,必修,263,2,0
108,1,私立,技專校院,1060,南開科技大學,五專,共同科目,必修,66,0,0
108,1,私立,技專校院,1060,南開科技大學,五專,專業科目,選修,27,0,0
108,1,私立,技專校院,1060,南開科技大學,五專,專業科目,必修,116,0,0
108,2,私立,技專校院,1060,南開科技大學,學士班(日間),共同科目,選修,2,0,0
108,2,私立,技專校院,1060,南開科技大學,學士班(日間),共同科目,必修,40,0,0
108,2,私立,技專校院,1060,南開科技大學,學士班(日間),通識科目,選修,30,2,0
108,2,私立,技專校院,1060,南開科技大學,學士班(日間),通識科目,必修,39,0,2
108,2,私立,技專校院,1060,南開科技大學,學士班(日間),專業科目,選修,173,0,0
108,2,私立,技專校院,1060,南開科技大學,學士班(日間),專業科目,必修,205,0,0
108,2,私立,技專校院,1060,南開科技大學,五專,共同科目,必修,92,0,0
108,2,私立,技專校院,1060,南開科技大學,五專,通識科目,選修,1,0,0
108,2,私立,技專校院,1060,南開科技大學,五專,專業科目,選修,24,0,0
108,2,私立,技專校院,1060,南開科技大學,五專,專業科目,必修,87,0,0
108,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),通識科目,選修,5,0,0
108,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),通識科目,必修,179,0,2
108,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),專業科目,選修,198,2,0
108,1,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),專業科目,必修,297,0,0
108,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),通識科目,選修,5,0,0
108,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),通識科目,必修,130,0,0
108,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),專業科目,選修,205,0,0
108,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),專業科目,必修,286,0,0
108,1,私立,技專校院,1062,僑光科技大學,學士班(日間),共同科目,選修,29,0,0
