,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,男,女,總計
,103,私立,技專校院,1281,康寧醫護暨管理專科學校,480109,資訊管理科,五專,4,0,4
,103,私立,技專校院,1281,康寧醫護暨管理專科學校,720601,護理科,五專,1,20,21
,103,私立,技專校院,1281,康寧醫護暨管理專科學校,760215,高齡社會健康管理科,二專(日間),0,1,1
,103,私立,技專校院,1281,康寧醫護暨管理專科學校,760401,幼兒保育科,二專(日間),0,1,1
,103,私立,技專校院,1281,康寧醫護暨管理專科學校,760401,幼兒保育科,二專(進修),0,4,4
,103,私立,技專校院,1281,康寧醫護暨管理專科學校,760401,幼兒保育科,五專,0,3,3
,103,私立,技專校院,1282,馬偕醫護管理專科學校,220303,應用外語科,五專,0,2,2
,103,私立,技專校院,1282,馬偕醫護管理專科學校,720601,護理科,二專(進修),0,1,1
,103,私立,技專校院,1282,馬偕醫護管理專科學校,720601,護理科,五專,0,17,17
,103,私立,技專校院,1282,馬偕醫護管理專科學校,760202,老人照顧科,二專(日間),1,1,2
,103,私立,技專校院,1282,馬偕醫護管理專科學校,760401,幼兒保育科,五專,0,3,3
,103,私立,技專校院,1282,馬偕醫護管理專科學校,810103,餐飲管理科,二專(日間),3,4,7
,103,私立,技專校院,1282,馬偕醫護管理專科學校,810103,餐飲管理科,二專(進修),0,1,1
,103,私立,技專校院,1282,馬偕醫護管理專科學校,810103,餐飲管理科,五專,3,7,10
,103,私立,技專校院,1282,馬偕醫護管理專科學校,810802,化妝品應用與管理科,二專(日間),1,7,8
,103,私立,技專校院,1282,馬偕醫護管理專科學校,810802,化妝品應用與管理科,五專,0,11,11
,103,私立,技專校院,1283,仁德醫護管理專科學校,480109,資訊管理科,五專,1,0,1
,103,私立,技專校院,1283,仁德醫護管理專科學校,720209,職業安全衛生科,五專,2,0,2
,103,私立,技專校院,1283,仁德醫護管理專科學校,720410,復健科,五專,32,45,77
,103,私立,技專校院,1283,仁德醫護管理專科學校,720412,調理保健技術科,二專(進修),4,1,5
,103,私立,技專校院,1283,仁德醫護管理專科學校,720601,護理科,五專,11,38,49
,103,私立,技專校院,1283,仁德醫護管理專科學校,720713,視光學科,二專(進修),3,0,3
,103,私立,技專校院,1283,仁德醫護管理專科學校,720713,視光學科,五專,7,8,15
,103,私立,技專校院,1283,仁德醫護管理專科學校,720719,醫事檢驗科,五專,19,17,36
,103,私立,技專校院,1283,仁德醫護管理專科學校,760401,幼兒保育科,二專(進修),0,2,2
,103,私立,技專校院,1283,仁德醫護管理專科學校,760401,幼兒保育科,五專,2,9,11
,103,私立,技專校院,1283,仁德醫護管理專科學校,769902,生命關懷事業科,二專(進修),4,3,7
,103,私立,技專校院,1283,仁德醫護管理專科學校,810102,餐旅管理科,五專,13,11,24
,103,私立,技專校院,1284,樹人醫護管理專科學校,220303,應用外語科,五專,1,6,7
,103,私立,技專校院,1284,樹人醫護管理專科學校,480109,資訊管理科,五專,2,0,2
,103,私立,技專校院,1284,樹人醫護管理專科學校,720401,物理治療科,二專(進修),0,1,1
,103,私立,技專校院,1284,樹人醫護管理專科學校,720401,物理治療科,五專,26,22,48
,103,私立,技專校院,1284,樹人醫護管理專科學校,720402,職能治療科,五專,11,13,24
,103,私立,技專校院,1284,樹人醫護管理專科學校,720601,護理科,五專,4,93,97
,103,私立,技專校院,1284,樹人醫護管理專科學校,720713,視光學科,二專(進修),0,1,1
,103,私立,技專校院,1284,樹人醫護管理專科學校,720713,視光學科,五專,9,13,22
,103,私立,技專校院,1284,樹人醫護管理專科學校,720717,醫學影像(暨放射)技術科,五專,2,12,14
,103,私立,技專校院,1284,樹人醫護管理專科學校,720803,牙體技術科,二專(進修),2,0,2
,103,私立,技專校院,1284,樹人醫護管理專科學校,720803,牙體技術科,五專,21,5,26
,103,私立,技專校院,1284,樹人醫護管理專科學校,760401,(嬰)幼兒保育科,五專,0,3,3
,103,私立,技專校院,1285,慈惠醫護管理專科學校,230203,數位媒體創意設計科,二專(進修),1,1,2
,103,私立,技專校院,1285,慈惠醫護管理專科學校,230203,數位媒體創意設計科,五專,9,2,11
,103,私立,技專校院,1285,慈惠醫護管理專科學校,720401,物理治療科,五專,33,58,91
,103,私立,技專校院,1285,慈惠醫護管理專科學校,720601,護理科,二專(進修),0,6,6
,103,私立,技專校院,1285,慈惠醫護管理專科學校,720601,護理科,五專,5,43,48
,103,私立,技專校院,1285,慈惠醫護管理專科學校,760401,幼兒保育科,二專(日間),0,3,3
,103,私立,技專校院,1285,慈惠醫護管理專科學校,760401,幼兒保育科,二專(進修),1,1,2
,103,私立,技專校院,1285,慈惠醫護管理專科學校,760401,幼兒保育科,五專,0,11,11
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810103,餐飲管理科,二專(日間),1,2,3
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810103,餐飲管理科,二專(進修),1,0,1
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810103,餐飲管理科,五專,11,8,19
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810202,觀光事業科,二專(日間),1,2,3
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810202,觀光事業科,五專,0,8,8
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810508,休閒事業管理科,二專(日間),3,0,3
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810508,休閒事業管理科,二專(進修),2,0,2
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810508,休閒事業管理科,五專,4,2,6
,103,私立,技專校院,1285,慈惠醫護管理專科學校,810801,美容造型設計科,五專,1,25,26
,103,私立,技專校院,1286,耕莘健康管理專科學校,230203,數位媒體設計科,五專,11,0,11
,103,私立,技專校院,1286,耕莘健康管理專科學校,480109,資訊管理科,五專,2,1,3
,103,私立,技專校院,1286,耕莘健康管理專科學校,720601,護理科,五專,4,39,43
,103,私立,技專校院,1286,耕莘健康管理專科學校,760401,嬰幼兒保育科,五專,0,8,8
,103,私立,技專校院,1286,耕莘健康管理專科學校,810130,健康餐旅科,五專,7,5,12
,103,私立,技專校院,1286,耕莘健康管理專科學校,810802,化妝品應用與管理科,二專(進修),0,1,1
,103,私立,技專校院,1286,耕莘健康管理專科學校,810802,化妝品應用與管理科,五專,0,5,5
,103,私立,技專校院,1286,耕莘健康管理專科學校,810805,美容保健科,五專,3,8,11
,103,私立,技專校院,1287,敏惠醫護管理專科學校,720601,護理科,五專,4,31,35
,103,私立,技專校院,1287,敏惠醫護管理專科學校,720803,牙體技術科,五專,8,17,25
,103,私立,技專校院,1287,敏惠醫護管理專科學校,760401,幼兒保育科,五專,0,4,4
,103,私立,技專校院,1287,敏惠醫護管理專科學校,810805,美容保健科,五專,0,5,5
,103,私立,技專校院,1289,育英醫護管理專科學校,720601,護理科,五專,3,32,35
,103,私立,技專校院,1289,育英醫護管理專科學校,760203,老人服務事業管理科,五專,4,7,11
,103,私立,技專校院,1289,育英醫護管理專科學校,810802,化妝品應用與管理科,五專,1,10,11
,103,私立,技專校院,1290,崇仁醫護管理專科學校,220303,應用外語科,五專,1,4,5
,103,私立,技專校院,1290,崇仁醫護管理專科學校,720601,護理科,五專,4,14,18
,103,私立,技專校院,1290,崇仁醫護管理專科學校,760203,老人服務事業管理科,二專(進修),0,1,1
,103,私立,技專校院,1290,崇仁醫護管理專科學校,810103,餐飲管理科,五專,4,9,13
,103,私立,技專校院,1290,崇仁醫護管理專科學校,810805,美容保健科,五專,1,5,6
,103,私立,技專校院,1291,聖母醫護管理專科學校,480109,資訊管理科,五專,0,1,1
,103,私立,技專校院,1291,聖母醫護管理專科學校,760401,幼兒保育科,五專,0,2,2
,103,私立,技專校院,1291,聖母醫護管理專科學校,810514,健康與休閒管理科,五專,0,1,1
,103,私立,技專校院,1292,新生醫護管理專科學校,220312,日五專應用英語科,五專,1,2,3
,103,私立,技專校院,1292,新生醫護管理專科學校,340802,日五專行銷與流通科,五專,3,14,17
,103,私立,技專校院,1292,新生醫護管理專科學校,720601,日五專護理科,五專,6,21,27
,103,私立,技專校院,1292,新生醫護管理專科學校,760401,日五專幼兒保育科,五專,0,7,7
,103,私立,技專校院,1292,新生醫護管理專科學校,810514,日五專健康休閒管理科,五專,1,0,1
,103,私立,技專校院,1292,新生醫護管理專科學校,810801,日五專美容造型科,五專,1,0,1
,104,公立,一般大學,1,國立政治大學,140101,教育學系,學士班(日間),9,8,17
,104,公立,一般大學,1,國立政治大學,220201,中國文學系,學士班(日間),13,18,31
,104,公立,一般大學,1,國立政治大學,220307,英國語文學系,學士班(日間),7,23,30
,104,公立,一般大學,1,國立政治大學,220320,日本語文學系,學士班(日間),7,19,26
,104,公立,一般大學,1,國立政治大學,220322,阿拉伯語文學系,學士班(日間),8,9,17
,104,公立,一般大學,1,國立政治大學,220324,韓國語文學系,學士班(日間),4,22,26
,104,公立,一般大學,1,國立政治大學,220326,土耳其語文學系,學士班(日間),7,9,16
,104,公立,一般大學,1,國立政治大學,220327,歐洲語文學系,學士班(日間),10,44,54
,104,公立,一般大學,1,國立政治大學,220333,斯拉夫語文學系,學士班(日間),9,14,23
,104,公立,一般大學,1,國立政治大學,220901,歷史學系,學士班(日間),8,14,22
,104,公立,一般大學,1,國立政治大學,221101,哲學系,學士班(日間),10,13,23
,104,公立,一般大學,1,國立政治大學,310101,經濟學系,學士班(日間),17,14,31
,104,公立,一般大學,1,國立政治大學,310201,政治學系,學士班(日間),4,11,15
,104,公立,一般大學,1,國立政治大學,310301,社會學系,學士班(日間),7,11,18
,104,公立,一般大學,1,國立政治大學,310401,民族學系,學士班(日間),6,4,10
,104,公立,一般大學,1,國立政治大學,310501,心理學系,學士班(日間),15,4,19
,104,公立,一般大學,1,國立政治大學,310801,公共行政學系,學士班(日間),2,6,8
,104,公立,一般大學,1,國立政治大學,310811,地政學系,學士班(日間),23,10,33
,104,公立,一般大學,1,國立政治大學,310905,外交學系,學士班(日間),5,12,17
,104,公立,一般大學,1,國立政治大學,320102,傳播學院傳播學士學位學程,學士班(日間),5,9,14
,104,公立,一般大學,1,國立政治大學,320201,新聞學系,學士班(日間),15,21,36
,104,公立,一般大學,1,國立政治大學,320301,廣播電視學系,學士班(日間),6,11,17
,104,公立,一般大學,1,國立政治大學,320802,廣告學系,學士班(日間),11,15,26
,104,公立,一般大學,1,國立政治大學,340201,會計學系,學士班(日間),10,11,21
,104,公立,一般大學,1,國立政治大學,340301,企業管理學系,學士班(日間),16,12,28
,104,公立,一般大學,1,國立政治大學,340408,國際經營與貿易學系,學士班(日間),12,11,23
,104,公立,一般大學,1,國立政治大學,340504,財務管理學系,學士班(日間),10,5,15
,104,公立,一般大學,1,國立政治大學,340505,金融學系,學士班(日間),10,2,12
,104,公立,一般大學,1,國立政治大學,340601,風險管理與保險學系,學士班(日間),6,8,14
,104,公立,一般大學,1,國立政治大學,340701,財政學系,學士班(日間),14,11,25
,104,公立,一般大學,1,國立政治大學,380101,法律學系,學士班(日間),27,15,42
,104,公立,一般大學,1,國立政治大學,460102,應用數學系,學士班(日間),21,3,24
,104,公立,一般大學,1,國立政治大學,460201,統計學系,學士班(日間),5,3,8
,104,公立,一般大學,1,國立政治大學,480109,資訊管理學系,學士班(日間),14,11,25
,104,公立,一般大學,1,國立政治大學,520116,資訊科學系,學士班(日間),12,2,14
,104,公立,一般大學,2,國立清華大學,220201,中國文學系,學士班(日間),4,12,16
,104,公立,一般大學,2,國立清華大學,220301,外國語文學系,學士班(日間),3,16,19
,104,公立,一般大學,2,國立清華大學,229999,人文社會學院學士班,學士班(日間),20,15,35
,104,公立,一般大學,2,國立清華大學,310101,經濟學系,學士班(日間),12,7,19
,104,公立,一般大學,2,國立清華大學,340501,計量財務金融學系,學士班(日間),5,1,6
,104,公立,一般大學,2,國立清華大學,349996,科技管理學院學士班,學士班(日間),3,4,7
,104,公立,一般大學,2,國立清華大學,420103,生命科學系,學士班(日間),7,1,8
,104,公立,一般大學,2,國立清華大學,429903,生命科學院學士班,學士班(日間),2,1,3
,104,公立,一般大學,2,國立清華大學,440101,化學系,學士班(日間),18,3,21
,104,公立,一般大學,2,國立清華大學,440301,物理學系,學士班(日間),15,0,15
,104,公立,一般大學,2,國立清華大學,449999,理學院學士班,學士班(日間),6,0,6
,104,公立,一般大學,2,國立清華大學,460101,數學系,學士班(日間),17,1,18
,104,公立,一般大學,2,國立清華大學,520101,電機工程學系,學士班(日間),11,0,11
,104,公立,一般大學,2,國立清華大學,520114,資訊工程學系,學士班(日間),23,3,26
,104,公立,一般大學,2,國立清華大學,520196,電機資訊學院學士班,學士班(日間),2,1,3
,104,公立,一般大學,2,國立清華大學,520201,動力機械工程學系,學士班(日間),16,2,18
,104,公立,一般大學,2,國立清華大學,520401,化學工程學系,學士班(日間),7,2,9
,104,公立,一般大學,2,國立清華大學,520502,材料科學工程學系,學士班(日間),14,5,19
,104,公立,一般大學,2,國立清華大學,520601,工業工程與工程管理學系,學士班(日間),5,4,9
,104,公立,一般大學,2,國立清華大學,521104,生醫工程與環境科學系,學士班(日間),5,0,5
,104,公立,一般大學,2,國立清華大學,521201,工程與系統科學系,學士班(日間),11,3,14
,104,公立,一般大學,2,國立清華大學,521399,原子科學院學士班,學士班(日間),1,0,1
