學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,畢業生數小計,畢業生數男,畢業生數女,畢業生取得輔系資格人數小計,畢業生取得輔系資格人數男,畢業生取得輔系資格人數女,畢業生取得雙主修資格人數小計,畢業生取得雙主修資格人數男,畢業生取得雙主修資格人數女
106,私立,技專校院,1057,德明財經科技大學,附設進院,44,17,27,0,0,0,0,0,0
106,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),792,436,356,3,1,2,2,0,2
106,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),254,168,86,0,0,0,0,0,0
106,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),63,34,29,0,0,0,0,0,0
106,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,41,16,25,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,五專,100,69,31,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,學士班(日間),806,525,281,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,學士班(進修),236,151,85,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,碩士班(日間),36,26,10,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,碩士在職專班,39,15,24,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,附設進專,78,34,44,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,附設進院,78,41,37,0,0,0,0,0,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),12,2,10,0,0,0,0,0,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),1154,748,406,0,0,0,1,1,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),337,210,127,0,0,0,0,0,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),98,76,22,0,0,0,0,0,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,49,33,16,0,0,0,0,0,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,附設進專,86,54,32,0,0,0,0,0,0
106,私立,技專校院,1062,僑光科技大學,二專(進修),11,4,7,0,0,0,0,0,0
106,私立,技專校院,1062,僑光科技大學,學士班(日間),1572,546,1026,0,0,0,0,0,0
106,私立,技專校院,1062,僑光科技大學,學士班(進修),864,411,453,1,0,1,0,0,0
106,私立,技專校院,1062,僑光科技大學,碩士班(日間),20,10,10,0,0,0,0,0,0
106,私立,技專校院,1062,僑光科技大學,碩士在職專班,12,9,3,0,0,0,0,0,0
106,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),732,330,402,0,0,0,0,0,0
106,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),403,177,226,0,0,0,0,0,0
106,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),48,29,19,0,0,0,0,0,0
106,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,71,38,33,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),22,17,5,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,260,24,236,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),1005,360,645,1,0,1,1,0,1
106,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),550,100,450,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),49,27,22,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,94,28,66,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,附設進專,134,61,73,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,附設進院,214,74,140,0,0,0,0,0,0
106,私立,技專校院,1065,吳鳳科技大學,學士班(日間),913,635,278,2,0,2,1,0,1
106,私立,技專校院,1065,吳鳳科技大學,學士班(進修),263,189,74,0,0,0,0,0,0
106,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),18,10,8,0,0,0,0,0,0
106,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,48,32,16,0,0,0,0,0,0
106,私立,技專校院,1065,吳鳳科技大學,附設進專,132,62,70,0,0,0,0,0,0
106,私立,技專校院,1065,吳鳳科技大學,附設進院,233,107,126,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),92,46,46,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),952,433,519,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),337,147,190,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),58,29,29,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,26,19,7,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,附設進專,134,36,98,0,0,0,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,附設進院,134,39,95,0,0,0,0,0,0
106,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),569,300,269,2,1,1,0,0,0
106,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(進修),147,66,81,0,0,0,0,0,0
106,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,碩士班(日間),23,9,14,0,0,0,0,0,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),562,330,232,0,0,0,0,0,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(進修),437,225,212,0,0,0,0,0,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士班(日間),22,15,7,0,0,0,0,0,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士在職專班,18,18,0,0,0,0,0,0,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,附設進專,121,20,101,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,二專(進修),6,6,0,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),1180,714,466,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),115,98,17,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),21,17,4,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士在職專班,6,5,1,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,附設進專,76,59,17,0,0,0,0,0,0
106,私立,技專校院,1069,修平學校財團法人修平科技大學,附設進院,107,93,14,0,0,0,0,0,0
106,私立,技專校院,1070,長庚學校財團法人長庚科技大學,五專,215,14,201,0,0,0,0,0,0
106,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),1303,66,1237,0,0,0,0,0,0
106,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),679,37,642,0,0,0,0,0,0
106,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),24,0,24,0,0,0,0,0,0
106,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,21,0,21,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(日間),1,1,0,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),13,6,7,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,158,100,58,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),1575,917,658,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),177,133,44,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),36,29,7,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,附設進專,191,92,99,0,0,0,0,0,0
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,附設進院,275,139,136,0,0,0,0,0,0
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,二專(進修),59,40,19,0,0,0,0,0,0
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,119,67,52,0,0,0,0,0,0
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),220,142,78,0,0,0,0,0,0
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),603,454,149,0,0,0,0,0,0
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,碩士班(日間),6,6,0,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,149,32,117,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),1370,486,884,2,0,2,2,1,1
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),228,98,130,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),18,9,9,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,36,23,13,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,附設進專,147,59,88,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,附設進院,278,119,159,0,0,0,0,0,0
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,二專(進修),44,22,22,0,0,0,0,0,0
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,五專,35,25,10,0,0,0,0,0,0
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,學士班(日間),409,263,146,0,0,0,0,0,0
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,學士班(進修),249,139,110,0,0,0,0,0,0
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,碩士班(日間),11,4,7,0,0,0,0,0,0
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,碩士在職專班,7,5,2,0,0,0,0,0,0
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,297,47,250,0,0,0,0,0,0
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),1246,217,1029,42,7,35,26,6,20
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),336,72,264,3,1,2,0,0,0
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),29,7,22,0,0,0,0,0,0
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,20,5,15,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),118,57,61,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,69,52,17,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),649,439,210,1,1,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),250,170,80,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),8,6,2,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,27,18,9,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,附設進專,43,22,21,0,0,0,0,0,0
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,附設進院,129,56,73,0,0,0,0,0,0
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,五專,192,19,173,0,0,0,0,0,0
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(日間),401,126,275,0,0,0,0,0,0
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(進修),53,2,51,0,0,0,0,0,0
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,碩士班(日間),7,4,3,0,0,0,0,0,0
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,附設進院,20,1,19,0,0,0,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,二專(日間),2,1,1,0,0,0,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,262,36,226,0,0,0,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),1597,446,1151,7,0,7,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),784,225,559,2,0,2,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士班(日間),14,3,11,0,0,0,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士在職專班,7,1,6,0,0,0,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,附設進專,1,0,1,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(日間),14,3,11,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(進修),170,40,130,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,464,95,369,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),302,128,174,2,1,1,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(進修),69,37,32,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士班(日間),79,27,52,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,48,21,27,0,0,0,0,0,0
106,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,二專(進修),133,81,52,0,0,0,0,0,0
106,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,199,119,80,0,0,0,0,0,0
106,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),751,420,331,0,0,0,0,0,0
106,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),515,326,189,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,195,58,137,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),373,166,207,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(進修),8,3,5,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士班(日間),34,13,21,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士在職專班,19,11,8,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,博士班,3,1,2,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,附設進專,161,71,90,0,0,0,0,0,0
106,私立,技專校院,1081,東方學校財團法人東方設計大學,附設進院,108,35,73,0,0,0,0,0,0
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,50,13,37,0,0,0,0,0,0
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),389,168,221,0,0,0,0,0,0
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),26,10,16,0,0,0,0,0,0
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,附設進專,151,70,81,0,0,0,0,0,0
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,附設進院,291,102,189,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),47,42,5,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),42,39,3,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,171,94,77,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),835,432,403,0,0,0,1,1,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),58,25,33,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),14,7,7,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,附設進專,15,2,13,0,0,0,0,0,0
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,附設進院,16,5,11,0,0,0,0,0,0
106,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),11,6,5,0,0,0,0,0,0
106,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(進修),2,1,1,0,0,0,0,0,0
106,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),14,6,8,0,0,0,0,0,0
106,私立,技專校院,1148,大漢技術學院,二專(進修),63,32,31,0,0,0,0,0,0
106,私立,技專校院,1148,大漢技術學院,學士班(日間),79,57,22,0,0,0,0,0,0
106,私立,技專校院,1148,大漢技術學院,學士班(進修),188,101,87,0,0,0,0,0,0
106,私立,技專校院,1148,大漢技術學院,碩士班(日間),28,23,5,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,二專(進修),223,158,65,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,五專,47,28,19,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,學士班(日間),169,125,44,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,學士班(進修),282,202,80,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,碩士班(日間),6,4,2,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,附設進專,63,36,27,0,0,0,0,0,0
106,私立,技專校院,1159,和春技術學院,附設進院,87,52,35,0,0,0,0,0,0
106,私立,技專校院,1166,亞東技術學院,學士班(日間),1113,708,405,0,0,0,0,0,0
106,私立,技專校院,1166,亞東技術學院,學士班(進修),28,1,27,0,0,0,0,0,0
106,私立,技專校院,1166,亞東技術學院,碩士班(日間),10,6,4,0,0,0,0,0,0
106,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),31,24,7,0,0,0,0,0,0
106,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),617,320,297,0,0,0,0,0,0
106,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),201,122,79,0,0,0,0,0,0
