id,畢業學校,學年,入學方式,學籍系所名稱,畢業學校代碼,rank,人數,縣市名稱,地址
1564,國立家齊高中,109,申請入學,行銷與觀光管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1565,國立家齊高中,103,申請入學,生物事業管理學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1566,國立家齊高中,109,繁星推薦,電機工程學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1567,國立家齊高中,110,申請入學,生物農業科技學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1568,國立家齊高中,104,聯合分發,幼兒教育學系,210309,1,4,臺南市,臺南市中西區健康路一段342號
1569,國立家齊高中,109,聯合分發,機械與能源工程學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1570,國立家齊高中,101,申請入學,應用數學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1571,國立家齊高中,109,聯合分發,中國文學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1572,國立家齊高中,108,繁星推薦,財務金融學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1573,國立家齊高中,101,聯合分發,微生物免疫與生物藥學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1574,國立家齊高中,108,聯合分發,財務金融學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1575,國立家齊高中,107,聯合分發,應用數學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1576,國立家齊高中,110,申請入學,應用數學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1577,國立家齊高中,104,聯合分發,電子物理學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1578,國立家齊高中,101,聯合分發,數位學習設計與管理學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1579,國立家齊高中,105,聯合分發,生物事業管理學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1580,國立家齊高中,101,聯合分發,資訊管理學系,210309,6,1,臺南市,臺南市中西區健康路一段342號
1581,國立家齊高中,109,申請入學,電機工程學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1582,國立家齊高中,104,聯合分發,機械與能源工程學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1583,國立家齊高中,105,申請入學,數位學習設計與管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1584,國立家齊高中,110,申請入學,企業管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1585,國立家齊高中,107,聯合分發,企業管理學系,210309,7,1,臺南市,臺南市中西區健康路一段342號
1586,國立家齊高中,107,聯合分發,財務金融學系,210309,6,1,臺南市,臺南市中西區健康路一段342號
1587,國立家齊高中,103,聯合分發,數位學習設計與管理學系,210309,5,1,臺南市,臺南市中西區健康路一段342號
1588,國立家齊高中,107,聯合分發,中國文學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1589,國立家齊高中,106,申請入學,行銷與觀光管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1590,國立家齊高中,104,聯合分發,生物資源學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1591,國立家齊高中,106,申請入學,水生生物科學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1592,國立家齊高中,103,申請入學,資訊管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1593,國立家齊高中,107,聯合分發,行銷與觀光管理學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1594,國立家齊高中,108,申請入學,應用數學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1595,國立家齊高中,105,繁星推薦,食品科學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1596,國立家齊高中,110,申請入學,生物事業管理學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1597,國立家齊高中,101,聯合分發,外國語言學系,210309,2,3,臺南市,臺南市中西區健康路一段342號
1598,國立家齊高中,105,申請入學,木質材料與設計學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1599,國立家齊高中,109,申請入學,水生生物科學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1600,國立家齊高中,104,聯合分發,景觀學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1601,國立家齊高中,102,申請入學,資訊管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1602,國立家齊高中,107,申請入學,食品科學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1603,國立家齊高中,104,聯合分發,食品科學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1604,國立家齊高中,104,聯合分發,生物事業管理學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1605,國立家齊高中,101,申請入學,外國語言學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1606,國立家齊高中,106,聯合分發,外國語言學系,210309,1,6,臺南市,臺南市中西區健康路一段342號
1607,國立家齊高中,110,申請入學,木質材料與設計學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1608,國立家齊高中,106,申請入學,生物機電工程學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1609,國立家齊高中,101,聯合分發,應用化學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1610,國立家齊高中,107,申請入學,音樂學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1611,國立家齊高中,104,聯合分發,森林暨自然資源學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1612,國立家齊高中,108,申請入學,景觀學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1613,國立家齊高中,110,繁星推薦,資訊工程學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1614,國立家齊高中,109,繁星推薦,生物資源學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1615,國立家齊高中,102,申請入學,生物事業管理學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1616,國立家齊高中,108,聯合分發,生物事業管理學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1617,國立家齊高中,104,聯合分發,農藝學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1618,國立家齊高中,110,聯合分發,數位學習設計與管理學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1619,國立家齊高中,102,申請入學,體育與健康休閒學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1620,國立家齊高中,103,聯合分發,生物農業科技學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1621,國立家齊高中,109,聯合分發,外國語言學系,210309,2,4,臺南市,臺南市中西區健康路一段342號
1622,國立家齊高中,109,申請入學,輔導與諮商學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1623,國立家齊高中,103,繁星推薦,財務金融學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1624,國立家齊高中,103,申請入學,體育與健康休閒學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1625,國立家齊高中,108,申請入學,土木與水資源工程學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1626,國立家齊高中,107,申請入學,行銷與觀光管理學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1627,國立家齊高中,110,聯合分發,機械與能源工程學系,210309,7,1,臺南市,臺南市中西區健康路一段342號
1628,國立家齊高中,105,聯合分發,水生生物科學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1629,國立家齊高中,103,聯合分發,企業管理學系,210309,5,1,臺南市,臺南市中西區健康路一段342號
1630,國立家齊高中,107,申請入學,體育與健康休閒學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1631,國立家齊高中,101,聯合分發,幼兒教育學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1632,國立家齊高中,109,申請入學,森林暨自然資源學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1633,國立家齊高中,104,聯合分發,數位學習設計與管理學系,210309,2,2,臺南市,臺南市中西區健康路一段342號
1634,國立家齊高中,109,聯合分發,行銷與觀光管理學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1635,國立家齊高中,110,聯合分發,應用化學系,210309,7,1,臺南市,臺南市中西區健康路一段342號
1636,國立家齊高中,109,聯合分發,景觀學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1637,國立家齊高中,109,申請入學,生物事業管理學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1638,國立家齊高中,105,聯合分發,土木與水資源工程學系,210309,6,1,臺南市,臺南市中西區健康路一段342號
1639,國立家齊高中,105,申請入學,農藝學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1640,國立家齊高中,107,申請入學,景觀學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1641,國立家齊高中,105,聯合分發,生物資源學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1642,國立家齊高中,102,申請入學,農藝學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1643,國立家齊高中,102,聯合分發,應用經濟學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1644,國立家齊高中,106,申請入學,植物醫學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1645,國立家齊高中,109,申請入學,土木與水資源工程學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1646,國立家齊高中,101,聯合分發,應用歷史學系,210309,6,1,臺南市,臺南市中西區健康路一段342號
1647,國立家齊高中,108,聯合分發,園藝學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1648,國立家齊高中,105,聯合分發,外國語言學系,210309,1,3,臺南市,臺南市中西區健康路一段342號
1649,國立家齊高中,102,聯合分發,動物科學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1650,國立家齊高中,104,繁星推薦,生化科技學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1651,國立家齊高中,107,聯合分發,特殊教育學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1652,國立家齊高中,103,申請入學,輔導與諮商學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1653,國立家齊高中,103,聯合分發,財務金融學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1654,國立家齊高中,108,聯合分發,生物農業科技學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1655,國立家齊高中,105,聯合分發,動物科學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1656,國立家齊高中,102,申請入學,應用化學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1657,國立家齊高中,102,申請入學,動物科學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1658,國立家齊高中,110,申請入學,景觀學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1659,國立家齊高中,102,申請入學,應用數學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1660,國立家齊高中,108,申請入學,體育與健康休閒學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1661,國立家齊高中,103,聯合分發,獸醫學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1662,國立家齊高中,106,申請入學,應用經濟學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1663,國立家齊高中,107,申請入學,電子物理學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1664,國立家齊高中,103,聯合分發,植物醫學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1665,國立家齊高中,109,聯合分發,森林暨自然資源學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1666,國立家齊高中,107,申請入學,生化科技學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1667,國立家齊高中,107,聯合分發,水生生物科學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1668,國立家齊高中,102,聯合分發,特殊教育學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1669,國立家齊高中,107,聯合分發,食品科學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1670,國立家齊高中,104,聯合分發,外國語言學系,210309,1,3,臺南市,臺南市中西區健康路一段342號
1671,國立家齊高中,105,聯合分發,特殊教育學系,210309,3,1,臺南市,臺南市中西區健康路一段342號
1672,國立家齊高中,108,聯合分發,特殊教育學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1673,國立家齊高中,106,申請入學,土木與水資源工程學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1674,國立家齊高中,102,聯合分發,外國語言學系,210309,6,2,臺南市,臺南市中西區健康路一段342號
1675,國立家齊高中,103,聯合分發,外國語言學系,210309,4,2,臺南市,臺南市中西區健康路一段342號
1676,國立家齊高中,102,聯合分發,輔導與諮商學系,210309,1,2,臺南市,臺南市中西區健康路一段342號
1677,國立家齊高中,107,聯合分發,應用化學系,210309,5,1,臺南市,臺南市中西區健康路一段342號
1678,國立家齊高中,108,申請入學,電機工程學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1679,國立家齊高中,101,聯合分發,企業管理學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1680,國立家齊高中,105,聯合分發,中國文學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1681,國立家齊高中,101,申請入學,景觀學系,210309,1,1,臺南市,臺南市中西區健康路一段342號
1682,國立家齊高中,109,聯合分發,財務金融學系,210309,4,1,臺南市,臺南市中西區健康路一段342號
1683,國立家齊高中,101,申請入學,數位學習設計與管理學系,210309,2,1,臺南市,臺南市中西區健康路一段342號
1684,國立屏北高中,104,申請入學,生化科技學系,130322,2,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1685,國立屏北高中,103,繁星推薦,食品科學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1686,國立屏北高中,109,申請入學,輔導與諮商學系,130322,2,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1687,國立屏北高中,106,申請入學,輔導與諮商學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1688,國立屏北高中,106,申請入學,森林暨自然資源學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1689,國立屏北高中,102,申請入學,木質材料與設計學系,130322,2,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1690,國立屏北高中,108,申請入學,土木與水資源工程學系,130322,3,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1691,國立屏北高中,104,申請入學,中國文學系,130322,4,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1692,國立屏北高中,102,申請入學,農藝學系,130322,2,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1693,國立屏北高中,104,申請入學,輔導與諮商學系,130322,3,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1694,國立屏北高中,101,繁星推薦,生物事業管理學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1695,國立屏北高中,101,申請入學,應用數學系,130322,3,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1696,國立屏北高中,104,繁星推薦,食品科學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1697,國立屏北高中,103,聯合分發,教育學系,130322,6,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1698,國立屏北高中,109,繁星推薦,特殊教育學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1699,國立屏北高中,101,申請入學,輔導與諮商學系,130322,4,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1700,國立屏北高中,109,申請入學,獸醫學系,130322,4,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1701,國立屏北高中,104,申請入學,幼兒教育學系,130322,6,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1702,國立屏北高中,107,繁星推薦,微生物免疫與生物藥學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1703,國立屏北高中,101,申請入學,外國語言學系,130322,1,2,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1704,國立屏北高中,103,聯合分發,生化科技學系,130322,4,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1705,國立屏北高中,103,申請入學,生物資源學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1706,國立屏北高中,107,申請入學,中國文學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1707,國立屏北高中,104,申請入學,獸醫學系,130322,5,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1708,國立屏北高中,104,聯合分發,外國語言學系,130322,13,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1709,國立屏北高中,102,繁星推薦,應用數學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1710,國立屏北高中,105,申請入學,食品科學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1711,國立屏北高中,109,繁星推薦,教育學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1712,國立屏北高中,110,繁星推薦,外國語言學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1713,國立屏北高中,103,申請入學,農藝學系,130322,2,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1714,國立屏北高中,105,繁星推薦,植物醫學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1715,國立屏北高中,108,繁星推薦,教育學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1716,國立屏北高中,108,繁星推薦,生物事業管理學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1717,國立屏北高中,106,聯合分發,體育與健康休閒學系,130322,1,2,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1718,國立屏北高中,107,申請入學,企業管理學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1719,國立屏北高中,110,繁星推薦,機械與能源工程學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1720,國立屏北高中,102,繁星推薦,水生生物科學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1721,國立屏北高中,106,繁星推薦,機械與能源工程學系,130322,1,1,屏東縣,屏東縣鹽埔鄉彭厝村莒光路168號
1722,國立屏東女中,107,聯合分發,財務金融學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1723,國立屏東女中,110,聯合分發,生物資源學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1724,國立屏東女中,104,申請入學,特殊教育學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1725,國立屏東女中,101,聯合分發,水生生物科學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1726,國立屏東女中,108,申請入學,生物事業管理學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1727,國立屏東女中,107,聯合分發,音樂學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1728,國立屏東女中,106,申請入學,生物資源學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1729,國立屏東女中,107,聯合分發,應用歷史學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1730,國立屏東女中,108,申請入學,輔導與諮商學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1731,國立屏東女中,105,聯合分發,視覺藝術學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1732,國立屏東女中,110,聯合分發,行銷與觀光管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1733,國立屏東女中,105,申請入學,視覺藝術學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1734,國立屏東女中,103,申請入學,應用化學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1735,國立屏東女中,107,申請入學,電子物理學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1736,國立屏東女中,107,聯合分發,植物醫學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1737,國立屏東女中,109,聯合分發,音樂學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1738,國立屏東女中,109,聯合分發,財務金融學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1739,國立屏東女中,104,申請入學,音樂學系,130302,2,2,屏東縣,屏東縣屏東市仁愛路94號
1740,國立屏東女中,104,申請入學,幼兒教育學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1741,國立屏東女中,104,申請入學,應用經濟學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1742,國立屏東女中,108,申請入學,食品科學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1743,國立屏東女中,105,申請入學,體育與健康休閒學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1744,國立屏東女中,106,申請入學,幼兒教育學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1745,國立屏東女中,105,聯合分發,輔導與諮商學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1746,國立屏東女中,109,聯合分發,外國語言學系,130302,13,1,屏東縣,屏東縣屏東市仁愛路94號
1747,國立屏東女中,107,申請入學,數位學習設計與管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1748,國立屏東女中,105,聯合分發,教育學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1749,國立屏東女中,106,聯合分發,應用化學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1750,國立屏東女中,110,申請入學,園藝學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1751,國立屏東女中,110,聯合分發,應用歷史學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1752,國立屏東女中,102,申請入學,水生生物科學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1753,國立屏東女中,104,申請入學,電子物理學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1754,國立屏東女中,110,聯合分發,獸醫學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1755,國立屏東女中,108,聯合分發,生物機電工程學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1756,國立屏東女中,102,申請入學,應用化學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1757,國立屏東女中,101,申請入學,財務金融學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1758,國立屏東女中,102,申請入學,音樂學系,130302,2,2,屏東縣,屏東縣屏東市仁愛路94號
1759,國立屏東女中,110,繁星推薦,應用數學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1760,國立屏東女中,102,申請入學,木質材料與設計學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1761,國立屏東女中,110,聯合分發,園藝學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1762,國立屏東女中,102,聯合分發,輔導與諮商學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1763,國立屏東女中,106,申請入學,食品科學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1764,國立屏東女中,105,申請入學,生物事業管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1765,國立屏東女中,110,聯合分發,土木與水資源工程學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1766,國立屏東女中,102,申請入學,數位學習設計與管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1767,國立屏東女中,103,申請入學,特殊教育學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1768,國立屏東女中,102,申請入學,生化科技學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1769,國立屏東女中,106,聯合分發,微生物免疫與生物藥學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1770,國立屏東女中,109,申請入學,森林暨自然資源學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1771,國立屏東女中,109,申請入學,音樂學系,130302,1,3,屏東縣,屏東縣屏東市仁愛路94號
1772,國立屏東女中,105,聯合分發,外國語言學系,130302,14,1,屏東縣,屏東縣屏東市仁愛路94號
1773,國立屏東女中,110,聯合分發,音樂學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1774,國立屏東女中,102,申請入學,企業管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1775,國立屏東女中,102,聯合分發,教育學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1776,國立屏東女中,105,申請入學,動物科學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1777,國立屏東女中,110,申請入學,視覺藝術學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1778,國立屏東女中,101,申請入學,企業管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1779,國立屏東女中,107,聯合分發,中國文學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1780,國立屏東女中,107,申請入學,森林暨自然資源學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1781,國立屏東女中,101,申請入學,資訊管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1782,國立屏東女中,106,聯合分發,財務金融學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1783,國立屏東女中,108,聯合分發,生物農業科技學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1784,國立屏東女中,106,申請入學,數位學習設計與管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1785,國立屏東女中,102,申請入學,應用經濟學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1786,國立屏東女中,105,申請入學,生化科技學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1787,國立屏東女中,101,申請入學,食品科學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1788,國立屏東女中,103,聯合分發,中國文學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1789,國立屏東女中,104,申請入學,資訊管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1790,國立屏東女中,102,聯合分發,數位學習設計與管理學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1791,國立屏東女中,105,聯合分發,生物資源學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1792,國立屏東女中,105,申請入學,特殊教育學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1793,國立屏東女中,103,聯合分發,數位學習設計與管理學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1794,國立屏東女中,103,申請入學,數位學習設計與管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1795,國立屏東女中,110,申請入學,音樂學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1796,國立屏東女中,110,聯合分發,生物事業管理學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1797,國立屏東女中,103,聯合分發,應用化學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1798,國立屏東女中,107,申請入學,園藝學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1799,國立屏東女中,105,聯合分發,中國文學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1800,國立屏東女中,106,聯合分發,特殊教育學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1801,國立屏東女中,105,申請入學,木質材料與設計學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1802,國立屏東女中,106,聯合分發,景觀學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1803,國立屏東女中,105,申請入學,中國文學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1804,國立屏東女中,110,聯合分發,幼兒教育學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1805,國立屏東女中,109,聯合分發,森林暨自然資源學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1806,國立屏東女中,103,申請入學,外國語言學系,130302,1,3,屏東縣,屏東縣屏東市仁愛路94號
1807,國立屏東女中,110,申請入學,生物機電工程學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1808,國立屏東女中,105,申請入學,生物機電工程學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1809,國立屏東女中,101,繁星推薦,行銷與觀光管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1810,國立屏東女中,108,申請入學,木質材料與設計學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
