學年,入學方式,學籍系所名稱,畢業學校代碼,畢業學校,rank,人數
102,申請入學,水生生物科學系,553401,市立高雄高工,1,1
102,申請入學,水生生物科學系,583301,市立中正高中,1,1
102,申請入學,特殊教育學系,211320,財團法人慈濟高中,1,2
102,申請入學,特殊教育學系,030304,國立桃園高中,2,1
102,申請入學,特殊教育學系,071311,私立精誠高中,2,1
102,申請入學,特殊教育學系,080305,國立中興高中,2,1
102,申請入學,特殊教育學系,090305,國立斗六高中,2,1
102,申請入學,特殊教育學系,110312,國立新營高中,2,1
102,申請入學,特殊教育學系,111321,臺南市興國高中,2,1
102,申請入學,特殊教育學系,114306,市立大灣高中,2,1
102,申請入學,特殊教育學系,191314,私立嶺東高中,2,1
102,申請入學,特殊教育學系,193316,市立惠文高中,2,1
102,申請入學,特殊教育學系,200302,國立嘉義女中,2,1
102,申請入學,特殊教育學系,200303,國立嘉義高中,2,1
102,申請入學,特殊教育學系,540301,國立中山大學附屬國光高中,2,1
102,申請入學,獸醫學系,180309,國立新竹高中,1,2
102,申請入學,獸醫學系,090315,國立虎尾高中,2,1
102,申請入學,獸醫學系,200302,國立嘉義女中,2,1
102,申請入學,獸醫學系,210305,國立臺南一中,2,1
102,申請入學,獸醫學系,381304,私立再興中學,2,1
102,申請入學,獸醫學系,421301,私立薇閣高中,2,1
102,申請入學,獸醫學系,710301,國立金門高中,2,1
102,申請入學,獸醫學系,H10305,中壢高中,2,1
102,申請入學,生化科技學系,130302,國立屏東女中,1,2
102,申請入學,生化科技學系,200303,國立嘉義高中,1,2
102,申請入學,生化科技學系,553302,市立三民高中,1,2
102,申請入學,生化科技學系,014311,市立三重高中,4,1
102,申請入學,生化科技學系,030325,桃園市市立陽明高中,4,1
102,申請入學,生化科技學系,061313,私立明道高中,4,1
102,申請入學,生化科技學系,063305,市立清水高中,4,1
102,申請入學,生化科技學系,063312,市立豐原高中,4,1
102,申請入學,生化科技學系,110311,國立北門高中,4,1
102,申請入學,生化科技學系,111313,私立南光高中,4,1
102,申請入學,生化科技學系,111321,臺南市興國高中,4,1
102,申請入學,生化科技學系,114306,市立大灣高中,4,1
102,申請入學,生化科技學系,173304,市立中山高中,4,1
102,申請入學,生化科技學系,191311,私立衛道高中,4,1
102,申請入學,生化科技學系,193303,市立忠明高中,4,1
102,申請入學,生化科技學系,193315,市立東山高中,4,1
102,申請入學,生物事業管理學系,070307,國立彰化高中,1,2
102,申請入學,生物事業管理學系,593301,市立前鎮高中,1,2
102,申請入學,生物事業管理學系,030327,國立內壢高中,3,1
102,申請入學,生物事業管理學系,110311,國立北門高中,3,1
102,申請入學,生物事業管理學系,130302,國立屏東女中,3,1
102,申請入學,生物事業管理學系,150302,國立花蓮女中,3,1
102,申請入學,生物事業管理學系,200302,國立嘉義女中,3,1
102,申請入學,生物事業管理學系,200303,國立嘉義高中,3,1
102,申請入學,生物事業管理學系,210303,國立臺南二中,3,1
102,申請入學,生物事業管理學系,210309,國立家齊高中,3,1
102,申請入學,生物事業管理學系,211304,財團法人聖功女中,3,1
102,申請入學,生物事業管理學系,213303,市立南寧高中,3,1
102,申請入學,生物事業管理學系,533302,市立新莊高中,3,1
102,申請入學,生物事業管理學系,553302,市立三民高中,3,1
102,申請入學,生物事業管理學系,563301,市立新興高中,3,1
102,申請入學,生物事業管理學系,593302,市立瑞祥高中,3,1
102,申請入學,生物機電工程學系,200303,國立嘉義高中,1,2
102,申請入學,生物機電工程學系,593301,市立前鎮高中,1,2
102,申請入學,生物機電工程學系,013335,市立新店高中,3,1
102,申請入學,生物機電工程學系,061318,私立立人高中,3,1
102,申請入學,生物機電工程學系,070319,國立溪湖高中,3,1
102,申請入學,生物機電工程學系,120319,國立鳳新高中,3,1
102,申請入學,生物機電工程學系,130302,國立屏東女中,3,1
102,申請入學,生物機電工程學系,130305,國立屏東高中,3,1
102,申請入學,生物機電工程學系,190302,臺中一中,3,1
102,申請入學,生物機電工程學系,210303,國立臺南二中,3,1
102,申請入學,生物機電工程學系,211318,私立德光高中,3,1
102,申請入學,生物機電工程學系,213303,市立南寧高中,3,1
102,申請入學,生物機電工程學系,533302,市立新莊高中,3,1
102,申請入學,生物機電工程學系,583301,市立中正高中,3,1
102,申請入學,生物資源學系,383301,市立景美女中,1,2
102,申請入學,生物資源學系,551301,私立立志高中,1,2
102,申請入學,生物資源學系,031320,桃園市新興高中,3,1
102,申請入學,生物資源學系,061314,私立僑泰高中,3,1
102,申請入學,生物資源學系,064336,市立長億高中,3,1
102,申請入學,生物資源學系,130305,國立屏東高中,3,1
102,申請入學,生物資源學系,140302,國立臺東女中,3,1
102,申請入學,生物資源學系,173304,市立中山高中,3,1
102,申請入學,生物資源學系,190303,臺中二中,3,1
102,申請入學,生物資源學系,190315,文華高中,3,1
102,申請入學,生物資源學系,200303,國立嘉義高中,3,1
102,申請入學,生物資源學系,381304,私立再興中學,3,1
102,申請入學,生物資源學系,583301,市立中正高中,3,1
102,申請入學,生物資源學系,710301,國立金門高中,3,1
102,申請入學,生物農業科技學系,540301,國立中山大學附屬國光高中,1,2
102,申請入學,生物農業科技學系,030306,國立武陵高中,2,1
102,申請入學,生物農業科技學系,042308,竹北高中,2,1
102,申請入學,生物農業科技學系,063305,市立清水高中,2,1
102,申請入學,生物農業科技學系,070307,國立彰化高中,2,1
102,申請入學,生物農業科技學系,091308,私立正心高中,2,1
102,申請入學,生物農業科技學系,101304,私立協同高中,2,1
102,申請入學,生物農業科技學系,121405,私立中山工商,2,1
102,申請入學,生物農業科技學系,130302,國立屏東女中,2,1
102,申請入學,生物農業科技學系,190301,臺中女中,2,1
102,申請入學,生物農業科技學系,193315,市立東山高中,2,1
102,申請入學,生物農業科技學系,210303,國立臺南二中,2,1
102,申請入學,生物農業科技學系,210305,國立臺南一中,2,1
102,申請入學,生物農業科技學系,211304,財團法人聖功女中,2,1
102,申請入學,生物農業科技學系,212303,臺南二中,2,1
102,申請入學,生物農業科技學系,343301,市立中山女中,2,1
102,申請入學,生物農業科技學系,553302,市立三民高中,2,1
102,申請入學,生物農業科技學系,573301,市立高雄女中,2,1
102,申請入學,行銷與觀光管理學系,120319,國立鳳新高中,1,2
102,申請入學,行銷與觀光管理學系,010304,板橋高中,2,1
102,申請入學,行銷與觀光管理學系,013336,市立中和高中,2,1
102,申請入學,行銷與觀光管理學系,063303,市立大甲高中,2,1
102,申請入學,行銷與觀光管理學系,070304,國立員林高中,2,1
102,申請入學,行銷與觀光管理學系,090315,國立虎尾高中,2,1
102,申請入學,行銷與觀光管理學系,091308,私立正心高中,2,1
102,申請入學,行銷與觀光管理學系,193313,市立西苑高中,2,1
102,申請入學,行銷與觀光管理學系,211315,私立瀛海高中,2,1
102,申請入學,行銷與觀光管理學系,211320,財團法人慈濟高中,2,1
102,申請入學,行銷與觀光管理學系,553302,市立三民高中,2,1
102,申請入學,行銷與觀光管理學系,593301,市立前鎮高中,2,1
102,申請入學,視覺藝術學系,013336,市立中和高中,1,2
102,申請入學,視覺藝術學系,010301,國立華僑高級中等學校,2,1
102,申請入學,視覺藝術學系,014343,市立安康高中,2,1
102,申請入學,視覺藝術學系,014353,市立丹鳳高中,2,1
102,申請入學,視覺藝術學系,030325,桃園市市立陽明高中,2,1
102,申請入學,視覺藝術學系,063312,市立豐原高中,2,1
102,申請入學,視覺藝術學系,112302,新豐高中,2,1
102,申請入學,視覺藝術學系,112312,新營高中,2,1
102,申請入學,視覺藝術學系,114306,市立大灣高中,2,1
102,申請入學,視覺藝術學系,120319,國立鳳新高中,2,1
102,申請入學,視覺藝術學系,132302,屏東女中,2,1
102,申請入學,視覺藝術學系,201313,私立宏仁女中,2,1
102,申請入學,視覺藝術學系,533302,市立新莊高中,2,1
102,申請入學,視覺藝術學系,581302,天主教道明中學,2,1
102,申請入學,財務金融學系,063303,市立大甲高中,1,2
102,申請入學,財務金融學系,130302,國立屏東女中,1,2
102,申請入學,財務金融學系,051306,私立建臺高中,3,1
102,申請入學,財務金融學系,063312,市立豐原高中,3,1
102,申請入學,財務金融學系,064324,市立大里高中,3,1
102,申請入學,財務金融學系,070406,國立彰化高商,3,1
102,申請入學,財務金融學系,080305,國立中興高中,3,1
102,申請入學,財務金融學系,090315,國立虎尾高中,3,1
102,申請入學,財務金融學系,124302,市立文山高中,3,1
102,申請入學,財務金融學系,190303,臺中二中,3,1
102,申請入學,財務金融學系,201313,私立宏仁女中,3,1
102,申請入學,財務金融學系,211315,私立瀛海高中,3,1
102,申請入學,財務金融學系,211318,私立德光高中,3,1
102,申請入學,財務金融學系,413302,市立百齡高中,3,1
102,申請入學,財務金融學系,533302,市立新莊高中,3,1
102,申請入學,財務金融學系,583301,市立中正高中,3,1
102,申請入學,財務金融學系,593302,市立瑞祥高中,3,1
102,申請入學,資訊工程學系,070307,國立彰化高中,1,2
102,申請入學,資訊工程學系,012304,板橋高中,2,1
102,申請入學,資訊工程學系,061314,私立僑泰高中,2,1
102,申請入學,資訊工程學系,110312,國立新營高中,2,1
102,申請入學,資訊工程學系,114306,市立大灣高中,2,1
102,申請入學,資訊工程學系,122303,鳳山高中,2,1
102,申請入學,資訊工程學系,180309,國立新竹高中,2,1
102,申請入學,資訊工程學系,200302,國立嘉義女中,2,1
102,申請入學,資訊工程學系,212303,臺南二中,2,1
102,申請入學,資訊工程學系,403301,市立內湖高中,2,1
102,申請入學,資訊工程學系,403302,市立麗山高中,2,1
102,申請入學,資訊管理學系,013336,市立中和高中,1,1
102,申請入學,資訊管理學系,014311,市立三重高中,1,1
102,申請入學,資訊管理學系,014315,市立永平高中,1,1
102,申請入學,資訊管理學系,030327,國立內壢高中,1,1
102,申請入學,資訊管理學系,071311,私立精誠高中,1,1
102,申請入學,資訊管理學系,090305,國立斗六高中,1,1
102,申請入學,資訊管理學系,110312,國立新營高中,1,1
102,申請入學,資訊管理學系,110317,國立新化高中,1,1
102,申請入學,資訊管理學系,130302,國立屏東女中,1,1
102,申請入學,資訊管理學系,173304,市立中山高中,1,1
102,申請入學,資訊管理學系,190303,臺中二中,1,1
102,申請入學,資訊管理學系,193303,市立忠明高中,1,1
102,申請入學,資訊管理學系,193316,市立惠文高中,1,1
102,申請入學,資訊管理學系,210309,國立家齊高中,1,1
102,申請入學,資訊管理學系,211320,財團法人慈濟高中,1,1
102,申請入學,資訊管理學系,323302,市立永春高中,1,1
102,申請入學,資訊管理學系,553302,市立三民高中,1,1
102,申請入學,資訊管理學系,593302,市立瑞祥高中,1,1
102,申請入學,輔導與諮商學系,130302,國立屏東女中,1,2
102,申請入學,輔導與諮商學系,100301,國立東石高中,2,1
102,申請入學,輔導與諮商學系,112317,新化高中,2,1
102,申請入學,輔導與諮商學系,122303,鳳山高中,2,1
102,申請入學,輔導與諮商學系,124322,市立路竹高中,2,1
102,申請入學,輔導與諮商學系,190303,臺中二中,2,1
102,申請入學,輔導與諮商學系,192301,臺中女中,2,1
102,申請入學,輔導與諮商學系,213316,市立土城高中,2,1
102,申請入學,輔導與諮商學系,403301,市立內湖高中,2,1
102,申請入學,輔導與諮商學系,533302,市立新莊高中,2,1
102,申請入學,農藝學系,122303,鳳山高中,1,2
102,申請入學,農藝學系,801M01,東莞臺商子弟學校,2,1
102,申請入學,農藝學系,014353,市立丹鳳高中,2,1
102,申請入學,農藝學系,061318,私立立人高中,2,1
102,申請入學,農藝學系,070307,國立彰化高中,2,1
102,申請入學,農藝學系,120303,國立鳳山高中,2,1
102,申請入學,農藝學系,130305,國立屏東高中,2,1
102,申請入學,農藝學系,130322,國立屏北高中,2,1
102,申請入學,農藝學系,140303,國立臺東高中,2,1
102,申請入學,農藝學系,180309,國立新竹高中,2,1
102,申請入學,農藝學系,210306,國立臺南女中,2,1
102,申請入學,農藝學系,210309,國立家齊高中,2,1
102,申請入學,農藝學系,313301,市立西松高中,2,1
102,申請入學,農藝學系,333301,市立和平高中,2,1
102,申請入學,農藝學系,533302,市立新莊高中,2,1
102,申請入學,農藝學系,540301,國立中山大學附屬國光高中,2,1
102,申請入學,農藝學系,553301,市立高雄中學,2,1
102,申請入學,農藝學系,580301,國立高師大附中,2,1
102,申請入學,電子物理學系,013335,市立新店高中,1,1
102,申請入學,電子物理學系,030325,桃園市市立陽明高中,1,1
102,申請入學,電子物理學系,031320,桃園市新興高中,1,1
102,申請入學,電子物理學系,050303,國立苗栗高中,1,1
102,申請入學,電子物理學系,061318,私立立人高中,1,1
102,申請入學,電子物理學系,074313,縣立二林高中,1,1
102,申請入學,電子物理學系,090315,國立虎尾高中,1,1
